tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,6.68,kyiv,Abto Software,office@abtosoftware.com,office@abtosoftware.com,agent_browser_crawl,+380 68 537 5212,http://www.abtosoftware.com,"Heroiv UPA St, 71Б, Lviv, Lviv Oblast, Ukraine, 79018",https://www.google.com/maps/place/Abto+Software/data=!4m7!3m6!1s0x473ae77e90bd15c3:0xb49800cb5c0de6ee!8m2!3d49.8297114!4d23.9952062!16s%2Fg%2F1q5bnbf1x!19sChIJwxW9kH7nOkcR7uYNXMsAmLQ,https://www.facebook.com/abto.software,,https://www.linkedin.com/company/abto-software;https://www.linkedin.com/in/alexmuzychuk/;https://www.linkedin.com/in/artemshynkarenko/;https://www.linkedin.com/in/iryna-cherkas-87a763105/;https://www.linkedin.com/in/mykola-hnid-4b45775/;https://www.linkedin.com/in/pavlo-serdyuk/;https://www.linkedin.com/in/petro-dubyk-0015b84a/;https://www.linkedin.com/in/roman-shpakovych-415a695/;https://www.linkedin.com/in/svyatoslavlitynskyy/;https://www.linkedin.com/in/vi%D1%81toria-filtseva-54591972/?locale=en;https://www.linkedin.com/in/yuriy-kapkovskyy-a678783/,,,,,,,,,,0,,,,,,,,,ok,,91,4.7,0,7,http://www.abtosoftware.com/,https://www.google.com/maps/place/Abto+Software/data=!4m7!3m6!1s0x473ae77e90bd15c3:0xb49800cb5c0de6ee!8m2!3d49.8297114!4d23.9952062!16s%2Fg%2F1q5bnbf1x!19sChIJwxW9kH7nOkcR7uYNXMsAmLQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,7,FALSE,FALSE,
D,6.66,kyiv,Laravel development studio «AltSolution»,office@altsolution.net,office@altsolution.net,gosom_scraper,+380 50 615 9818,https://altsolution.net,"Starokyivska St, 10Г, оф 312, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Laravel+development+studio+%C2%ABAltSolution%C2%BB/data=!4m7!3m6!1s0x40d4c91e69f60277:0xfd768c087d44ac3b!8m2!3d50.4511194!4d30.4740549!16s%2Fg%2F11g_fl390!19sChIJdwL2aR7J1EARO6xEfQiMdv0,https://www.facebook.com/altsolutionstudio/,,https://ua.linkedin.com/in/dmitriy-kardashuk-4766479a/en;https://ua.linkedin.com/in/marina-chernovol-15a7b9bb/;https://ua.linkedin.com/in/maxim-shkarupa-38209734,,,https://www.youtube.com/channel/UCvJtUhAaMPiXu-LMDDeueIg,,,,,,delivery_quality,1,Loads of bugs on the mobile version of the site. The cobbler's children…,,2,,Ezly — AI Communication Assistant (client-comms layer),getezly.com/home,delivery_quality,,ok,,9,4.7,1,7,https://altsolution.net/,https://www.google.com/maps/place/Laravel+development+studio+%C2%ABAltSolution%C2%BB/data=!4m7!3m6!1s0x40d4c91e69f60277:0xfd768c087d44ac3b!8m2!3d50.4511194!4d30.4740549!16s%2Fg%2F11g_fl390!19sChIJdwL2aR7J1EARO6xEfQiMdv0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.64,kyiv,Cyber Craft,info@cybercraftinc.com,info@cybercraftinc.com,agent_browser_crawl,+380 63 170 4848,http://www.cybercraftinc.com,"Levyts'koho St, 75а, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Cyber+Craft/data=!4m7!3m6!1s0x473add44a3ce7975:0x10eeba4fe5a98675!8m2!3d49.832162!4d24.0459296!16s%2Fg%2F11c5b7p2sk!19sChIJdXnOo0TdOkcRdYap5U-67hA,https://www.facebook.com/CyberCraft.Lviv/,,https://www.linkedin.com/company/cybercraft-inc-/,,,,,,,,,,0,,,,,,,,,ok,,14,4.1,0,1,http://www.cybercraftinc.com/,https://www.google.com/maps/place/Cyber+Craft/data=!4m7!3m6!1s0x473add44a3ce7975:0x10eeba4fe5a98675!8m2!3d49.832162!4d24.0459296!16s%2Fg%2F11c5b7p2sk!19sChIJdXnOo0TdOkcRdYap5U-67hA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.6,kyiv,DEVELOPEX ️: Custom & Outsourcing Software Development Services,contact@developex.com,contact@developex.com,agent_browser_crawl,+1 604-757-9834,https://developex.com,"Naberezhno-Lugova St, 9/45, Kyiv, Ukraine, 04073",https://www.google.com/maps/place/DEVELOPEX+%EF%B8%8F:+Custom+%26+Outsourcing+Software+Development+Services/data=!4m7!3m6!1s0x40d4ce118d7cf217:0x25524810e51d7591!8m2!3d50.4754623!4d30.4951562!16s%2Fg%2F11bwpd0nhv!19sChIJF_J8jRHO1EARkXUd5RBIUiU,https://www.facebook.com/Developex/,https://www.instagram.com/developexcom/,https://www.linkedin.com/company/62967;https://www.linkedin.com/company/62967/,,,,,,,,,,0,,,,,,,,,ok,,86,4.7,1,19,https://developex.com/,https://www.google.com/maps/place/DEVELOPEX+%EF%B8%8F:+Custom+%26+Outsourcing+Software+Development+Services/data=!4m7!3m6!1s0x40d4ce118d7cf217:0x25524810e51d7591!8m2!3d50.4754623!4d30.4951562!16s%2Fg%2F11bwpd0nhv!19sChIJF_J8jRHO1EARkXUd5RBIUiU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,6.54,kyiv,Redwerk - Custom Software Development Company,sales@redwerk.com,sales@redwerk.com;1d06dc3bacbb413fbf9f864e2fb8fd66@o466659.ingest.sentry.io;alice.bailey@redwerk.com;gordonbell@legacydigitalcrypto.com;info@redwerk.com;konst@redwerk.com;sales@redwerk.es;wow@wow.com,gosom_scraper;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 347-329-1444,https://redwerk.com,"Ivana Franka St, office 40, Kyiv, Ukraine, 01030",https://www.google.com/maps/place/Redwerk+-+Custom+Software+Development+Company/data=!4m7!3m6!1s0x40d4ce57973a8ccf:0xf9dd30149cc09b0!8m2!3d50.448739!4d30.508547!16s%2Fg%2F11by_ysgzk!19sChIJz4w6l1fO1EARsAnMSQHTnQ8,https://www.facebook.com/redwerkua/;https://www.facebook.com/thekonst,https://instagram.com/redwerkit,https://www.linkedin.com/company/redwerk;https://www.linkedin.com/in/alice-bailey-aa9346bb/;https://www.linkedin.com/in/elmira-khabarova/;https://www.linkedin.com/in/savchenko-kristina/;https://www.linkedin.com/in/thekonst;https://www.linkedin.com/in/yerygin/,,,https://www.youtube.com/c/RedwerkIT,,,,,Konstantin Klyagin,,0,,,,,,,,,ok,,13,4.1,0,4,https://redwerk.com/,https://www.google.com/maps/place/Redwerk+-+Custom+Software+Development+Company/data=!4m7!3m6!1s0x40d4ce57973a8ccf:0xf9dd30149cc09b0!8m2!3d50.448739!4d30.508547!16s%2Fg%2F11by_ysgzk!19sChIJz4w6l1fO1EARsAnMSQHTnQ8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,6.54,kyiv,Fillin - розробка веб-сайтів | веб-дизайн | інтернет-маркетинг,,,,+380 96 270 9238,,"8B, Heroiv Maidanu St, 8Б, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Fillin+-+%D1%80%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0+%D0%B2%D0%B5%D0%B1-%D1%81%D0%B0%D0%B9%D1%82%D1%96%D0%B2+%7C+%D0%B2%D0%B5%D0%B1-%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%7C+%D1%96%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3/data=!4m7!3m6!1s0x473add6d601c68eb:0xfba6c5250d213497!8m2!3d49.8298795!4d24.0178373!16s%2Fg%2F11c61_4nct!19sChIJ62gcYG3dOkcRlzQhDSXFpvs,,,,,,,,,,,,,0,,,,,,,,,,,7,3.9,0,2,,https://www.google.com/maps/place/Fillin+-+%D1%80%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0+%D0%B2%D0%B5%D0%B1-%D1%81%D0%B0%D0%B9%D1%82%D1%96%D0%B2+%7C+%D0%B2%D0%B5%D0%B1-%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%7C+%D1%96%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3/data=!4m7!3m6!1s0x473add6d601c68eb:0xfba6c5250d213497!8m2!3d49.8298795!4d24.0178373!16s%2Fg%2F11c61_4nct!19sChIJ62gcYG3dOkcRlzQhDSXFpvs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.49,kyiv,TechMagic,hello@techmagic.co,hello@techmagic.co;career@techmagic.co,gosom_scraper;gosom_scraper,+380 68 348 6420,https://www.techmagic.co,"Stryiska St, 108, Lviv, Lviv Oblast, Ukraine, 79026",https://www.google.com/maps/place/TechMagic/data=!4m7!3m6!1s0x473add0cc5f38e53:0xbc0a6a8d4e224df6!8m2!3d49.8101434!4d24.0168658!16s%2Fg%2F11b6j6d0z0!19sChIJU47zxQzdOkcR9k0iTo1qCrw,https://www.facebook.com/TechMagic.co,https://www.instagram.com/techmagic/,https://linkedin.com/in/sengtoh;https://www.linkedin.com/company/5276965;https://www.linkedin.com/in/akuzmych;https://www.linkedin.com/in/aryn-barreiro/;https://www.linkedin.com/in/damianwilliams-lw/;https://www.linkedin.com/in/gian-marc-visintin/?locale=de_DE;https://www.linkedin.com/in/ldats/;https://www.linkedin.com/in/michaelnolan/?originalSubdomain=ie;https://www.linkedin.com/in/odats/;https://www.linkedin.com/in/patricksavstrom/?originalSubdomain=se;https://www.linkedin.com/in/robboerman/?originalSubdomain=nl;https://www.linkedin.com/in/ross-kurhanskyi;https://www.linkedin.com/in/valeriefraysse/,,,https://www.youtube.com/@Techmagic,,,,,Oleg Dats;Lidiya Dats;Andrew Kuzmych;AWS Partner;Salesforce CREST,,0,,,,,,,,,ok,,79,4.7,2,11,https://www.techmagic.co/,https://www.google.com/maps/place/TechMagic/data=!4m7!3m6!1s0x473add0cc5f38e53:0xbc0a6a8d4e224df6!8m2!3d49.8101434!4d24.0168658!16s%2Fg%2F11b6j6d0z0!19sChIJU47zxQzdOkcR9k0iTo1qCrw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.43,kyiv,"Reklamna Kompaniya Art Bro : Vyvisky, Reklama, Marketynh",superartbro@gmail.com,superartbro@gmail.com,agent_browser_crawl,+380 98 590 2616,https://www.artbro.com.ua,"вул. Жовківська, буд. 30-В, офіс № 4, Lviv, Lviv Oblast, Ukraine, 79019","https://www.google.com/maps/place/Reklamna+Kompaniya+Art+Bro+:+Vyvisky,+Reklama,+Marketynh/data=!4m7!3m6!1s0x473add14d289e175:0xecb9144a11a2bf66!8m2!3d49.8596081!4d24.039652!16s%2Fg%2F11gcx_60yq!19sChIJdeGJ0hTdOkcRZr-iEUoUuew",,,,,,,,,,,,,0,,,,,,,,,ok,,102,4.8,0,86,https://www.artbro.com.ua/,"https://www.google.com/maps/place/Reklamna+Kompaniya+Art+Bro+:+Vyvisky,+Reklama,+Marketynh/data=!4m7!3m6!1s0x473add14d289e175:0xecb9144a11a2bf66!8m2!3d49.8596081!4d24.039652!16s%2Fg%2F11gcx_60yq!19sChIJdeGJ0hTdOkcRZr-iEUoUuew?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.41,kyiv,Yalantis,hello@yalantis.com,hello@yalantis.com,gosom_scraper,+1 213-401-9311,https://yalantis.com,,https://www.google.com/maps/place/Yalantis/data=!4m7!3m6!1s0x40dbe2d4cbca49ef:0x98dda80eab86e7b5!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11cmcznpdh!19sChIJ70nKy9Ti20ARteeGqw6o3Zg,,,,,,,,,,,,,0,,,,,,,,,no_email_found,,101,4.8,0,15,https://yalantis.com/,https://www.google.com/maps/place/Yalantis/data=!4m7!3m6!1s0x40dbe2d4cbca49ef:0x98dda80eab86e7b5!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11cmcznpdh!19sChIJ70nKy9Ti20ARteeGqw6o3Zg?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,6.37,kyiv,Cprime Studios,,,,+380 562 353 377,https://cprimestudios.com,"Mechnykova St, 18, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/Cprime+Studios/data=!4m7!3m6!1s0x40dbe2e448f13051:0xa677ae6c48ec6918!8m2!3d48.4667566!4d35.0371841!16s%2Fg%2F1tdz3bpy!19sChIJUTDxSOTi20ARGGnsSGyud6Y,,,,,,,,,,,,,0,,,,,,,,,cloudflare_blocked,,39,4.5,0,6,https://cprimestudios.com/,https://www.google.com/maps/place/Cprime+Studios/data=!4m7!3m6!1s0x40dbe2e448f13051:0xa677ae6c48ec6918!8m2!3d48.4667566!4d35.0371841!16s%2Fg%2F1tdz3bpy!19sChIJUTDxSOTi20ARGGnsSGyud6Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,6.31,kyiv,ALPACKED LLC - DevOps company,sales@alpacked.io,sales@alpacked.io,gosom_scraper,+380 93 542 7278,http://alpacked.io,"Nyzhnii Val St, 19/21, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/ALPACKED+LLC+-+DevOps+company/data=!4m7!3m6!1s0x40d4cd77a246b2fb:0xe048139f3b5e1e14!8m2!3d50.4664595!4d30.5101678!16s%2Fg%2F11h4w15y5h!19sChIJ-7JGonfN1EARFB5eO58TSOA,https://www.facebook.com/alpacked,,https://www.linkedin.com/company/alpacked;https://www.linkedin.com/in/aloewenstein/;https://www.linkedin.com/in/ianfbaxter/;https://www.linkedin.com/in/markdavidmccreary/;https://www.linkedin.com/in/parhamesque/;https://www.linkedin.com/in/stasparshin/;https://www.linkedin.com/in/trimakas/,,,,,,,,,,0,,,,,,,,,ok,,8,4,0,4,http://alpacked.io/,https://www.google.com/maps/place/ALPACKED+LLC+-+DevOps+company/data=!4m7!3m6!1s0x40d4cd77a246b2fb:0xe048139f3b5e1e14!8m2!3d50.4664595!4d30.5101678!16s%2Fg%2F11h4w15y5h!19sChIJ-7JGonfN1EARFB5eO58TSOA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.3,kyiv,Kitsoft,company@kitsoft.eu,company@kitsoft.eu;hr-team@kitsoft.ua;press@kitsoft.eu;security@kitsoft.eu,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+380 44 290 4117,http://kitsoft.ua,"Kniaziv Ostrozkykh St, 32/2, Kyiv, Ukraine, 01010",https://www.google.com/maps/place/Kitsoft/data=!4m7!3m6!1s0x40d4ce4254694d9b:0x6a06e992c8c3755b!8m2!3d50.4354454!4d30.5448041!16s%2Fg%2F11c5j4sp5f!19sChIJm01pVELO1EARW3XDyJLpBmo,https://www.facebook.com/kitsoft.company/,https://www.instagram.com/kitsoft_/?hl=en,https://www.linkedin.com/company/kitsoft-ukraine/mycompany/,,,https://www.youtube.com/@kitsoftcompany938,,,,,,,0,,,,,,,,,ok,,20,4.3,2,5,http://kitsoft.ua/,https://www.google.com/maps/place/Kitsoft/data=!4m7!3m6!1s0x40d4ce4254694d9b:0x6a06e992c8c3755b!8m2!3d50.4354454!4d30.5448041!16s%2Fg%2F11c5j4sp5f!19sChIJm01pVELO1EARW3XDyJLpBmo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.23,kyiv,Upplabs,hello@upplabs.com,hello@upplabs.com,gosom_scraper,+380 99 388 0134,https://www.upplabs.com,"Vadyma Hetmana St, 1B, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Upplabs/data=!4m7!3m6!1s0x40d4cc25659c4dd7:0x20f0c16bd3f7f411!8m2!3d50.4524949!4d30.4469462!16s%2Fg%2F11j0jjvt40!19sChIJ102cZSXM1EAREfT302vB8CA,https://www.facebook.com/upplabs,https://www.instagram.com/upplabs_llc/,https://www.linkedin.com/company/upplabs,,,https://www.youtube.com/channel/UCzFy7YN9dvppOBjR7sOEgxA,,,,,,,0,,,,,,,,,ok,,3,3.7,0,1,https://www.upplabs.com/,https://www.google.com/maps/place/Upplabs/data=!4m7!3m6!1s0x40d4cc25659c4dd7:0x20f0c16bd3f7f411!8m2!3d50.4524949!4d30.4469462!16s%2Fg%2F11j0jjvt40!19sChIJ102cZSXM1EAREfT302vB8CA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.23,kyiv,Railsware,contact@railsware.com,contact@railsware.com;corporate-values-img@2x-d69d0944.webp;corporate-values-img@2x-da196319.png,gosom_scraper;agent_browser_crawl;agent_browser_crawl,+380 91 481 9872,https://railsware.com,"Creative State of Arsenal, Ivan Mazepa St, 1, Kyiv, Ukraine, 01010",https://www.google.com/maps/place/Railsware/data=!4m7!3m6!1s0x40d4cf4747ffa695:0xd7ad44d5d6158570!8m2!3d50.4447745!4d30.5450994!16s%2Fg%2F11qnln0pjj!19sChIJlab_R0fP1EARcIUV1tVErdc,https://www.facebook.com/policy.php/;https://www.facebook.com/railsware,https://www.instagram.com/railsware/,https://www.linkedin.com/company/railsware/;https://www.linkedin.com/legal/privacy-policy,,https://www.tiktok.com/legal/privacy-policy?lang=en,https://www.youtube.com/channel/UCi6MjgeMLkiDrbp8zLL4iSA,,,,,,,0,,,,,,,,,ok,,3,3.7,0,0,https://railsware.com/,https://www.google.com/maps/place/Railsware/data=!4m7!3m6!1s0x40d4cf4747ffa695:0xd7ad44d5d6158570!8m2!3d50.4447745!4d30.5450994!16s%2Fg%2F11qnln0pjj!19sChIJlab_R0fP1EARcIUV1tVErdc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,6.23,kyiv,Magento 2 Developers,,,,+380 44 379 4816,,"1A Sportyvna square, Business center Regus Gulliver, 17 floor, Kyiv city, Ukraine, 01601",https://www.google.com/maps/place/Magento+2+Developers/data=!4m7!3m6!1s0x40d4cefe307bc16b:0xe5d35ef567543461!8m2!3d50.4386489!4d30.5229281!16s%2Fg%2F11hbsvb53t!19sChIJa8F7MP7O1EARYTRUZ_Ve0-U,,,,,,,,,,,,,0,,,,,,,,,,,3,3.7,0,2,,https://www.google.com/maps/place/Magento+2+Developers/data=!4m7!3m6!1s0x40d4cefe307bc16b:0xe5d35ef567543461!8m2!3d50.4386489!4d30.5229281!16s%2Fg%2F11hbsvb53t!19sChIJa8F7MP7O1EARYTRUZ_Ve0-U?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.23,kyiv,Bitcom,,,,+380 67 368 9976,https://bitcom.systems,"Holovatskoho St, 23г/16, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Bitcom/data=!4m7!3m6!1s0x473add08fb61d407:0x308947599dea4a0a!8m2!3d49.8398681!4d24.0046816!16s%2Fg%2F11j38pmbn8!19sChIJB9Rh-wjdOkcRCkrqnVlHiTA,,,,,,,,,,,,,0,,,,,,,,,no_email_found,,3,3.7,1,1,https://bitcom.systems/,https://www.google.com/maps/place/Bitcom/data=!4m7!3m6!1s0x473add08fb61d407:0x308947599dea4a0a!8m2!3d49.8398681!4d24.0046816!16s%2Fg%2F11j38pmbn8!19sChIJB9Rh-wjdOkcRCkrqnVlHiTA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.23,kyiv,Intelvision,business@intelvision.pro,business@intelvision.pro,gosom_scraper,+380 97 833 6936,https://intelvision.pro,"Stryiska St, 33, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Intelvision/data=!4m7!3m6!1s0x473ae711aca5bac9:0x6ce5a39477263bab!8m2!3d49.8167885!4d24.0213835!16s%2Fg%2F11p15rvxv7!19sChIJybqlrBHnOkcRqzsmd5Sj5Ww,,,https://www.linkedin.com/company/42092241,,,https://www.youtube.com/watch?v=1z-jehO2S78;https://www.youtube.com/watch?v=Ftqc-UwJdEI;https://www.youtube.com/watch?v=p5i3joCDBmo;https://www.youtube.com/watch?v=uBv30ihePvs,,,,,Yurii Kotula,,0,,,,,,,,,ok,,3,3.7,0,0,https://intelvision.pro/,https://www.google.com/maps/place/Intelvision/data=!4m7!3m6!1s0x473ae711aca5bac9:0x6ce5a39477263bab!8m2!3d49.8167885!4d24.0213835!16s%2Fg%2F11p15rvxv7!19sChIJybqlrBHnOkcRqzsmd5Sj5Ww?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.14,kyiv,"Tov ""Koloris""",careers@coloris.com.ua,careers@coloris.com.ua;info@coloris.com.ua;support@coloris.com.ua,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+380 44 507 0397,https://coloris.com.ua,"Polkovnyka Shutova St, 9А, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Tov+%22Koloris%22/data=!4m7!3m6!1s0x40d4cc38e4e50c8b:0x6dbd1819f8945cf4!8m2!3d50.4542187!4d30.4290666!16s%2Fg%2F1jgm3h1xg!19sChIJiwzl5DjM1EAR9FyU-BkYvW0,,,,,,,,,,,,,0,,,,,,,,,ok,,7,4,2,3,https://coloris.com.ua/,https://www.google.com/maps/place/Tov+%22Koloris%22/data=!4m7!3m6!1s0x40d4cc38e4e50c8b:0x6dbd1819f8945cf4!8m2!3d50.4542187!4d30.4290666!16s%2Fg%2F1jgm3h1xg!19sChIJiwzl5DjM1EAR9FyU-BkYvW0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.13,kyiv,PlayTech,info@playtech.com,info@playtech.com;player.enquiry@playtech.com;sales@playtech.com;security.corp@playtech.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,,http://www.playtech.com,"Palace of Sports, 19, 20, 21, 22, 23 floors 02000, Sportyvna Square, 1, Kyiv, Ukraine",https://www.google.com/maps/place/PlayTech/data=!4m7!3m6!1s0x40d4cefe2d68d2c1:0x7564c5b7d91ed9a7!8m2!3d50.4389999!4d30.5236995!16s%2Fg%2F11bbrlywjy!19sChIJwdJoLf7O1EARp9ke2bfFZHU,,,https://www.linkedin.com/company/18717,,,https://www.youtube.com/user/PlaytechChannel,,,,,,,0,,,,,,,,,ok,,81,4.8,1,18,http://www.playtech.com/,https://www.google.com/maps/place/PlayTech/data=!4m7!3m6!1s0x40d4cefe2d68d2c1:0x7564c5b7d91ed9a7!8m2!3d50.4389999!4d30.5236995!16s%2Fg%2F11bbrlywjy!19sChIJwdJoLf7O1EARp9ke2bfFZHU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,6.13,kyiv,Newxel,team@newxel.com,team@newxel.com,agent_browser_crawl,+380 67 522 3311,https://newxel.com,"Holosiivskyi prospekt, 132, Kyiv, Ukraine, 03127",https://www.google.com/maps/place/Newxel/data=!4m7!3m6!1s0x40d4c8e8beb1bce5:0xf675dfcc37799bb!8m2!3d50.3821839!4d30.4782947!16s%2Fg%2F11c719qgt6!19sChIJ5byxvujI1EARu5l3w_xdZw8,https://www.facebook.com/newxel/,https://www.instagram.com/newxel_global,https://www.linkedin.com/company/newxel/,,,https://www.youtube.com/watch?v=0ZWLuCYjPx4,,,,,We’re Newxel,,0,,,,,,,,,ok,,44,4.6,2,12,https://newxel.com/,https://www.google.com/maps/place/Newxel/data=!4m7!3m6!1s0x40d4c8e8beb1bce5:0xf675dfcc37799bb!8m2!3d50.3821839!4d30.4782947!16s%2Fg%2F11c719qgt6!19sChIJ5byxvujI1EARu5l3w_xdZw8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.04,kyiv,Lizard Soft,ask@lizard-soft.eu,ask@lizard-soft.eu,agent_browser_crawl,+380 44 232 9510,http://lizard-soft.com,"Prospekt Sobornosti, 15, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Lizard+Soft/data=!4m7!3m6!1s0x40d4c5676043cedb:0x9cbd2da5844c9aed!8m2!3d50.4376881!4d30.6150424!16s%2Fg%2F11cfgkw9p!19sChIJ285DYGfF1EAR7ZpMhKUtvZw,https://www.facebook.com/lizardsoftcom,,https://www.linkedin.com/company/lizard-soft/,,,https://www.youtube.com/@lizardsoftcom,,,,,,,0,,,,,,,,,ok,,12,4.2,1,4,http://lizard-soft.com/,https://www.google.com/maps/place/Lizard+Soft/data=!4m7!3m6!1s0x40d4c5676043cedb:0x9cbd2da5844c9aed!8m2!3d50.4376881!4d30.6150424!16s%2Fg%2F11cfgkw9p!19sChIJ285DYGfF1EAR7ZpMhKUtvZw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.0,kyiv,WDI - Web Design & Development Company in Pakistan | Software Development | App Developmet,contact@bittechnologies.co,contact@bittechnologies.co;info@webdevelopmentislamabad.pk,agent_browser_crawl;agent_browser_crawl,+92 309 5245704,https://webdevelopmentislamabad.pk,,https://www.google.com/maps/place/WDI+-+Web+Design+%26+Development+Company+in+Pakistan+%7C+Software+Development+%7C+App+Developmet/data=!4m7!3m6!1s0x40168dc5f424f8c1:0x64d0c9e949a57818!8m2!3d15.4093414!4d-58.661626!16s%2Fg%2F11wjpt6vdb!19sChIJwfgk9MWNFkARGHilSenJ0GQ,https://facebook.com/;https://www.facebook.com/wdiwebdevelopmentcompanyinislamabad,https://instagram.com/,http://linkedin.com/;https://www.linkedin.com/company/wdi-web-development-company-in-islamabad,,,,,,,,,,0,,,,,,,,,ok,,100,5,0,82,https://webdevelopmentislamabad.pk/,https://www.google.com/maps/place/WDI+-+Web+Design+%26+Development+Company+in+Pakistan+%7C+Software+Development+%7C+App+Developmet/data=!4m7!3m6!1s0x40168dc5f424f8c1:0x64d0c9e949a57818!8m2!3d15.4093414!4d-58.661626!16s%2Fg%2F11wjpt6vdb!19sChIJwfgk9MWNFkARGHilSenJ0GQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
