tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
C,32.38,6.38,26.0,"Gilbert ""Gil"" McWilliams Jr.",phone;named_decision_maker;bonus_channel,1,tampa,"McWilliams & Son, Inc",,,,+1 727-862-7002,,http://www.mcwilliamsandsoninc.com,"6211 Springer Dr, Port Richey, FL 34668, United States","https://www.google.com/maps/place/McWilliams+%26+Son,+Inc/data=!4m7!3m6!1s0x88c2907323ce22f7:0x33c4f320ef3ec018!8m2!3d28.2836865!4d-82.7119941!16s%2Fg%2F11c716y948!19sChIJ9yLOI3OQwogRGMA-7yDzxDM",,,,,,,"Gilbert ""Gil"" McWilliams Jr.",Owner,,,"Gilbert ""Gil"" McWilliams Jr.","Gilbert ""Gil"" McWilliams Jr.",https://www.facebook.com/McWilliamsandson/,,0,,,,,,,,,,,open_error,,193,4.7,4,10,http://www.mcwilliamsandsoninc.com/,"https://www.google.com/maps/place/McWilliams+%26+Son,+Inc/data=!4m7!3m6!1s0x88c2907323ce22f7:0x33c4f320ef3ec018!8m2!3d28.2836865!4d-82.7119941!16s%2Fg%2F11c716y948!19sChIJ9yLOI3OQwogRGMA-7yDzxDM?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,26.0,0.0,E0,,,phone
C,32.37,7.37,25.0,,phone,0,tampa,Morrisons Discount Auto Repair,,,,+1 813-875-5377,,https://morrisonsautorepair.com,"3916 N Armenia Ave #1308, Tampa, FL 33607, United States",https://www.google.com/maps/place/Morrisons+Discount+Auto+Repair/data=!4m7!3m6!1s0x88c2c38d99a0785f:0x4fac41867c2d8e9e!8m2!3d27.973746!4d-82.485081!16s%2Fg%2F1thq1hb_!19sChIJX3igmY3DwogRno4tfIZBrE8,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,260,4.5,2,10,https://morrisonsautorepair.com/,https://www.google.com/maps/place/Morrisons+Discount+Auto+Repair/data=!4m7!3m6!1s0x88c2c38d99a0785f:0x4fac41867c2d8e9e!8m2!3d27.973746!4d-82.485081!16s%2Fg%2F1thq1hb_!19sChIJX3igmY3DwogRno4tfIZBrE8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.34,7.34,25.0,,phone,0,tampa,One Way Air,,,,+1 813-308-0331,,https://onewayairfl.com/tampa,"9633 Palm River Rd, Tampa, FL 33619, United States",https://www.google.com/maps/place/One+Way+Air/data=!4m7!3m6!1s0x88c2cf553383f0ab:0xbe2b68d40358150e!8m2!3d27.9406925!4d-82.3468613!16s%2Fg%2F11vs7wj9br!19sChIJq_CDM1XPwogRDhVYA9RoK74,https://www.facebook.com/onewayairtampa/,https://www.instagram.com/onewayairtp/,,,https://www.tiktok.com/@onewayair,https://www.youtube.com/@onewayairfl,,,,,,,,,0,,,,,,,,,,,no_email_found,,866,5,2,10,https://onewayairfl.com/tampa?utm_source=Google&utm_medium=GMB&utm_campaign=GMB-Tampa,https://www.google.com/maps/place/One+Way+Air/data=!4m7!3m6!1s0x88c2cf553383f0ab:0xbe2b68d40358150e!8m2!3d27.9406925!4d-82.3468613!16s%2Fg%2F11vs7wj9br!19sChIJq_CDM1XPwogRDhVYA9RoK74?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.34,7.34,25.0,,phone,0,tampa,RI Automotive,,,,+1 813-592-4150,,https://riautomotive.net,"9713 N Nebraska Ave, Tampa, FL 33612, United States",https://www.google.com/maps/place/RI+Automotive/data=!4m7!3m6!1s0x88c2c6f0fb310757:0xab302326efd62773!8m2!3d28.0379616!4d-82.4507639!16s%2Fg%2F1wnf1v2j!19sChIJVwcx-_DGwogRcyfW7yYjMKs,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,636,4.8,2,10,https://riautomotive.net/,https://www.google.com/maps/place/RI+Automotive/data=!4m7!3m6!1s0x88c2c6f0fb310757:0xab302326efd62773!8m2!3d28.0379616!4d-82.4507639!16s%2Fg%2F1wnf1v2j!19sChIJVwcx-_DGwogRcyfW7yYjMKs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.34,6.34,26.0,"Founder 
Robert",phone;named_decision_maker,1,tampa,"Anytime Air, Inc.",info@indiantypefoundry.com,info@indiantypefoundry.com,agent_browser_crawl,+1 727-439-4399,,http://www.anytimeairtampabay.com,"1565 S Missouri Ave, Clearwater, FL 33756, United States","https://www.google.com/maps/place/Anytime+Air,+Inc./data=!4m7!3m6!1s0x88c2f159740c6acf:0x2340a62832673e06!8m2!3d27.9401689!4d-82.787091!16s%2Fg%2F11fb08pymf!19sChIJz2oMdFnxwogRBj5nMiimQCM",https://www.facebook.com/share/1FPwAbopod/,,,https://www.yelp.com/biz/anytime-air-clearwater,,,,,,,"Founder 
Robert","Founder 
Robert",,,0,,,,,,,,,,,ok,,344,5,2,10,http://www.anytimeairtampabay.com/,"https://www.google.com/maps/place/Anytime+Air,+Inc./data=!4m7!3m6!1s0x88c2f159740c6acf:0x2340a62832673e06!8m2!3d27.9401689!4d-82.787091!16s%2Fg%2F11fb08pymf!19sChIJz2oMdFnxwogRBj5nMiimQCM?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,26.0,0.0,E0,,,phone
C,32.31,7.31,25.0,,phone,0,tampa,Lexus of Clearwater Service Center,,,,+1 727-231-1443,,https://www.lexusofclearwater.com/service,"27547 US Hwy 19 N Ste A, Clearwater, FL 33761, United States",https://www.google.com/maps/place/Lexus+of+Clearwater+Service+Center/data=!4m7!3m6!1s0x88c2f20708957b8d:0x816ea833122a1fa3!8m2!3d28.0224952!4d-82.7366617!16s%2Fg%2F11g81vmg_8!19sChIJjXuVCAfywogRox8qEjOoboE,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,615,4.8,2,10,https://www.lexusofclearwater.com/service/?&utm_source=local&utm_medium=organic&utm_campaign=*000012248*GMB,https://www.google.com/maps/place/Lexus+of+Clearwater+Service+Center/data=!4m7!3m6!1s0x88c2f20708957b8d:0x816ea833122a1fa3!8m2!3d28.0224952!4d-82.7366617!16s%2Fg%2F11g81vmg_8!19sChIJjXuVCAfywogRox8qEjOoboE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.31,6.31,26.0,James J. Barcza,phone;named_decision_maker,1,tampa,Gulf Mechanical,,,,+1 727-724-9570,,https://www.gulfmechanicalinc.com,"27837 US Hwy 19 N, Clearwater, FL 33761, United States",https://www.google.com/maps/place/Gulf+Mechanical/data=!4m7!3m6!1s0x88c2ed6555555555:0xa881ab6b295046b4!8m2!3d28.0248198!4d-82.7369673!16s%2Fg%2F1tl1jpbc!19sChIJVVVVVWXtwogRtEZQKWurgag,,,,,,,James J. Barcza,Owner,,,James J. Barcza,James J. Barcza,,,0,,,,,,,,,,,no_email_found,,39,4.2,29,36,https://www.gulfmechanicalinc.com/,https://www.google.com/maps/place/Gulf+Mechanical/data=!4m7!3m6!1s0x88c2ed6555555555:0xa881ab6b295046b4!8m2!3d28.0248198!4d-82.7369673!16s%2Fg%2F1tl1jpbc!19sChIJVVVVVWXtwogRtEZQKWurgag?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,26.0,0.0,E0,,,phone
C,32.3,7.3,25.0,,phone,0,tampa,Jenergy Air Services,,,,+1 727-595-5366,,http://www.jenergyair.com,"9075 130th Ave N Ste A, Largo, FL 33773, United States",https://www.google.com/maps/place/Jenergy+Air+Services/data=!4m7!3m6!1s0x88c2f99940ad422f:0x3a3e7d5d13869c80!8m2!3d27.8912765!4d-82.7648046!16s%2Fg%2F11dxjwn41b!19sChIJL0KtQJn5wogRgJyGE119Pjo,https://www.facebook.com/Jenergyair/,https://www.instagram.com/jenergyairservices/,https://www.linkedin.com/in/jennifer-reynolds-030268b2/,https://www.yelp.com/biz/jenergy-air-services-seminole,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,610,4.8,3,10,http://www.jenergyair.com/,https://www.google.com/maps/place/Jenergy+Air+Services/data=!4m7!3m6!1s0x88c2f99940ad422f:0x3a3e7d5d13869c80!8m2!3d27.8912765!4d-82.7648046!16s%2Fg%2F11dxjwn41b!19sChIJL0KtQJn5wogRgJyGE119Pjo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.3,6.3,26.0,Juan Murillo,phone;named_decision_maker,1,tampa,"Mercury Heating and Air, Inc.",,,,+1 727-249-6616,,https://www.mercuryaircool.com,"6000 Haines Rd N, St. Petersburg, FL 33714, United States","https://www.google.com/maps/place/Mercury+Heating+and+Air,+Inc./data=!4m7!3m6!1s0x88c2e145f35333d7:0xde8edbaeec181868!8m2!3d27.8266809!4d-82.6749986!16s%2Fg%2F11c5437pd9!19sChIJ1zNT80XhwogRaBgY7K7bjt4",https://www.facebook.com/mercuryairfl/,,,,,,Juan Murillo,President,,,Juan Murillo,Juan Murillo,https://www.facebook.com/mercuryairfl/,,0,,,,,,,,,,,no_email_found,,330,4.9,13,20,https://www.mercuryaircool.com/,"https://www.google.com/maps/place/Mercury+Heating+and+Air,+Inc./data=!4m7!3m6!1s0x88c2e145f35333d7:0xde8edbaeec181868!8m2!3d27.8266809!4d-82.6749986!16s%2Fg%2F11c5437pd9!19sChIJ1zNT80XhwogRaBgY7K7bjt4?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,26.0,0.0,E0,,,phone
C,32.26,7.26,25.0,,phone,0,tampa,All Pro Plumbing & Air,,,,+1 813-616-1851,,https://callthepro.com,"5555 W Linebaugh Ave Ste 100, Tampa, FL 33624, United States",https://www.google.com/maps/place/All+Pro+Plumbing+%26+Air/data=!4m7!3m6!1s0x88c2c18095e93dc9:0xfec4afb209c6b329!8m2!3d28.0408596!4d-82.5371169!16s%2Fg%2F11tk9_mn_0!19sChIJyT3plYDBwogRKbPGCbKvxP4,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,801,4.9,2,10,https://callthepro.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-profile-tampa,https://www.google.com/maps/place/All+Pro+Plumbing+%26+Air/data=!4m7!3m6!1s0x88c2c18095e93dc9:0xfec4afb209c6b329!8m2!3d28.0408596!4d-82.5371169!16s%2Fg%2F11tk9_mn_0!19sChIJyT3plYDBwogRKbPGCbKvxP4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.22,7.22,25.0,,phone,0,tampa,Grease Monkey,,,,+1 813-645-0339,,https://www.greasemonkey.com/locations/fl/ruskin/2003-s.-us-hwy-41,"2003 S U.S. Hwy 41, Ruskin, FL 33570, United States",https://www.google.com/maps/place/Grease+Monkey/data=!4m7!3m6!1s0x88c32773c3019445:0xecfe8224885d0623!8m2!3d27.705313!4d-82.4425368!16s%2Fg%2F11qbvm7x8v!19sChIJRZQBw3Mnw4gRIwZdiCSC_uw,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,568,4.8,5,10,,https://www.google.com/maps/place/Grease+Monkey/data=!4m7!3m6!1s0x88c32773c3019445:0xecfe8224885d0623!8m2!3d27.705313!4d-82.4425368!16s%2Fg%2F11qbvm7x8v!19sChIJRZQBw3Mnw4gRIwZdiCSC_uw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.22,5.97,26.25,Matthew Miller,phone;named_decision_maker;fallback_contact,3,tampa,Polar Ice Air Heating & Cooling,,,,+1 813-723-4556,,https://www.polariceair.com,,https://www.google.com/maps/place/Polar+Ice+Air+Heating+%26+Cooling/data=!4m7!3m6!1s0x80b5709b9bf89ffb:0x31f63704c4b7722a!8m2!3d28.0047936!4d-82.538186!16s%2Fg%2F11v0hl1x67!19sChIJ-5_4m5twtYARKnK3xAQ39jE,https://www.facebook.com/polariceair,https://www.instagram.com/polariceairconditioning/,,,,https://www.youtube.com/@PolarIceAir,Matthew Miller,Owner,,,Matthew Miller;Joshua Tracz;Josue Morales,Matthew Miller,https://www.facebook.com/polariceair,,0,,,,,,,,,,,no_email_found,,243,5,4,11,https://www.polariceair.com/,https://www.google.com/maps/place/Polar+Ice+Air+Heating+%26+Cooling/data=!4m7!3m6!1s0x80b5709b9bf89ffb:0x31f63704c4b7722a!8m2!3d28.0047936!4d-82.538186!16s%2Fg%2F11v0hl1x67!19sChIJ-5_4m5twtYARKnK3xAQ39jE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,26.25,0.0,E0,,,phone
C,32.21,7.21,25.0,,phone,0,tampa,Frontline Services ACHR,,,,+1 727-251-8065,,http://frontlineservices-achr.com,"13355 S Belcher Rd Ste 205, Largo, FL 33773, United States",https://www.google.com/maps/place/Frontline+Services+ACHR/data=!4m7!3m6!1s0x88c2fad69e9a7841:0xd76be08ab1c71db1!8m2!3d27.8931774!4d-82.7443665!16s%2Fg%2F11gb3r6slf!19sChIJQXiantb6wogRsR3HsYrga9c,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,763,5,2,10,http://frontlineservices-achr.com/,https://www.google.com/maps/place/Frontline+Services+ACHR/data=!4m7!3m6!1s0x88c2fad69e9a7841:0xd76be08ab1c71db1!8m2!3d27.8931774!4d-82.7443665!16s%2Fg%2F11gb3r6slf!19sChIJQXiantb6wogRsR3HsYrga9c?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.2,6.2,26.0,Adam Grebinger,phone;named_decision_maker,1,tampa,Guardian Home Services,tammie@guardianplumbing.biz,tammie@guardianplumbing.biz,agent_browser_crawl,+1 727-382-0704,,https://www.guardianhomeservices.biz,"3713 FL-580, Oldsmar, FL 34677, United States",https://www.google.com/maps/place/Guardian+Home+Services/data=!4m7!3m6!1s0x88c2efc4afa1b2f3:0xf32d17a1e1e84faf!8m2!3d28.0344123!4d-82.6831373!16s%2Fg%2F11px33stz4!19sChIJ87Khr8TvwogRr0_o4aEXLfM,https://facebook.com/103831488838216,,"http://www.linkedin.com/shareArticle?mini=true&url=https://www.guardianhomeservices.biz/&title=Water%20Heater%20Repair%20Clearwater,%20FL%20%7C%20Guardian%20Home%20Services;http://www.linkedin.com/shareArticle?mini=true&url=https://www.guardianhomeservices.biz/about&title=About%20Us%20Guardian%20Home%20Services%20%7C%20Safety%20Harbor,%20FL;http://www.linkedin.com/shareArticle?mini=true&url=https://www.guardianhomeservices.biz/contact&title=Contact%20Guardian%20Home%20Services%20%7C%20Safety%20Harbor,%20FL",,,,Adam Grebinger,Owner,,,Adam Grebinger,Adam Grebinger,"http://www.linkedin.com/shareArticle?mini=true&url=https://www.guardianhomeservices.biz/&title=Water%20Heater%20Repair%20Clearwater,%20FL%20%7C%20Guardian%20Home%20Services",,0,,,,,,,,,,,ok,,163,4.7,3,10,https://www.guardianhomeservices.biz/,https://www.google.com/maps/place/Guardian+Home+Services/data=!4m7!3m6!1s0x88c2efc4afa1b2f3:0xf32d17a1e1e84faf!8m2!3d28.0344123!4d-82.6831373!16s%2Fg%2F11px33stz4!19sChIJ87Khr8TvwogRr0_o4aEXLfM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,26.0,0.0,E0,,,phone
C,32.18,7.18,25.0,,phone,0,tampa,Supreme Auto Care,,,,+1 727-797-5552,,http://www.supremeautocare.net,"1500 10th St S, Safety Harbor, FL 34695, United States",https://www.google.com/maps/place/Supreme+Auto+Care/data=!4m7!3m6!1s0x88c2ee44b002bec5:0x608cd5655472aaae!8m2!3d27.9823573!4d-82.7039831!16s%2Fg%2F1td7jjd_!19sChIJxb4CsETuwogRrqpyVGXVjGA,https://facebook.com/SupremeAutoCareSafetyHarbor,,,https://yelp.com/biz/supreme-auto-care-safety-harbor,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,748,5,4,12,http://www.supremeautocare.net/?utm_source=GoogleBusinessProfile&utm_medium=GoogleBusinessProfile&utm_campaign=GoogleBusinessProfile&utm_id=supreme&utm_content=GoogleBusinessProfile,https://www.google.com/maps/place/Supreme+Auto+Care/data=!4m7!3m6!1s0x88c2ee44b002bec5:0x608cd5655472aaae!8m2!3d27.9823573!4d-82.7039831!16s%2Fg%2F1td7jjd_!19sChIJxb4CsETuwogRrqpyVGXVjGA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.18,5.93,26.25,Ben Shari,phone;named_decision_maker;fallback_contact,2,tampa,"Balanced Air, Inc.",,,,+1 727-472-9699,,https://www.balancedair.com,"8009 Applesix Dr, Port Richey, FL 34668, United States","https://www.google.com/maps/place/Balanced+Air,+Inc./data=!4m7!3m6!1s0x88c29015b2c6f3af:0x49f843b5bda9ef44!8m2!3d28.27358!4d-82.7182536!16s%2Fg%2F1tg4xmnt!19sChIJr_PGshWQwogRRO-pvbVD-Ek",https://www.facebook.com/balancedair/,,,,,,Ben Shari,Owner,,,Ben Shari;Gary Shari,Ben Shari,https://www.facebook.com/balancedair/,,0,,,,,,,,,,,no_email_found,,234,4.9,3,10,https://www.balancedair.com/,"https://www.google.com/maps/place/Balanced+Air,+Inc./data=!4m7!3m6!1s0x88c29015b2c6f3af:0x49f843b5bda9ef44!8m2!3d28.27358!4d-82.7182536!16s%2Fg%2F1tg4xmnt!19sChIJr_PGshWQwogRRO-pvbVD-Ek?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,26.25,0.0,E0,,,phone
C,32.17,7.17,25.0,,phone,0,tampa,Forest Air Conditioning & Heating,,,,+1 727-865-6004,,https://www.forestairac.com,"2990 32nd St S, St. Petersburg, FL 33712, United States",https://www.google.com/maps/place/Forest+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x88c2e271b8b5e3eb:0xf9e30a1ca3ba3964!8m2!3d27.7413116!4d-82.6770344!16s%2Fg%2F1tfrn3l6!19sChIJ6-O1uHHiwogRZDm6oxwK4_k,https://www.facebook.com/ForestAir.AC/,https://www.instagram.com/forestairconditioning,,https://www.yelp.com/biz/forest-air-conditioning-and-heating-saint-petersburg-4,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,744,4.9,2,10,https://www.forestairac.com/,https://www.google.com/maps/place/Forest+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x88c2e271b8b5e3eb:0xf9e30a1ca3ba3964!8m2!3d27.7413116!4d-82.6770344!16s%2Fg%2F1tfrn3l6!19sChIJ6-O1uHHiwogRZDm6oxwK4_k?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.17,6.17,26.0,Christopher Christiansen,phone;named_decision_maker;bonus_channel,1,tampa,Complete Heating and Cooling,,,,+1 727-545-3604,,https://www.completeairinc.com,"2400 Tall Pines Dr Ste 4, Largo, FL 33771, United States",https://www.google.com/maps/place/Complete+Heating+and+Cooling/data=!4m7!3m6!1s0x88c2faea562543a1:0xcda96ae759778f24!8m2!3d27.8957372!4d-82.7585436!16s%2Fg%2F11c53rmnx2!19sChIJoUMlVur6wogRJI93Wedqqc0,https://www.facebook.com/Complete-Heating-Cooling-INC-1493936737535550/,,,,,,Christopher Christiansen,Owner,https://www.linkedin.com/in/chris-christiansen-49194712a/,,Christopher Christiansen,Christopher Christiansen,https://www.linkedin.com/in/chris-christiansen-49194712a/,,0,,,,,,,,,,,no_email_found,,296,4.9,3,10,https://www.completeairinc.com/?utm_source=google+business+profile&utm_medium=organic,https://www.google.com/maps/place/Complete+Heating+and+Cooling/data=!4m7!3m6!1s0x88c2faea562543a1:0xcda96ae759778f24!8m2!3d27.8957372!4d-82.7585436!16s%2Fg%2F11c53rmnx2!19sChIJoUMlVur6wogRJI93Wedqqc0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,26.0,0.0,E0,,,phone
C,32.16,7.16,25.0,,phone,0,tampa,REM Air Conditioning of Tampa,,,,+1 813-248-5877,,https://www.remairconditioning.com,"3212 N 40th St #602, Tampa, FL 33605, United States",https://www.google.com/maps/place/REM+Air+Conditioning+of+Tampa/data=!4m7!3m6!1s0x88c2c5ba7b4930e9:0xf4d34773fc4733bb!8m2!3d27.971784!4d-82.4151428!16s%2Fg%2F1tf3c9z8!19sChIJ6TBJe7rFwogRuzNH_HNH0_Q,https://www.facebook.com/remair,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,535,4.8,2,10,https://www.remairconditioning.com/,https://www.google.com/maps/place/REM+Air+Conditioning+of+Tampa/data=!4m7!3m6!1s0x88c2c5ba7b4930e9:0xf4d34773fc4733bb!8m2!3d27.971784!4d-82.4151428!16s%2Fg%2F1tf3c9z8!19sChIJ6TBJe7rFwogRuzNH_HNH0_Q?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.14,5.89,26.25,"Melvin R. Lewis, Jr.",phone;named_decision_maker;fallback_contact,2,tampa,MELVIN'S A/C HEATING OF TAMPA LLC,,,,+1 813-263-6503,,,"103 SW 11th Ave, Ruskin, FL 33570, United States",https://www.google.com/maps/place/MELVIN%27S+A%2FC+HEATING+OF+TAMPA+LLC/data=!4m7!3m6!1s0x88c2d86c422b995f:0x14be0117edc0b63e!8m2!3d27.708931!4d-82.434786!16s%2Fg%2F125_vq4xk!19sChIJX5krQmzYwogRPrbA7RcBvhQ,,,,,,,"Melvin R. Lewis, Jr.",Owner,,,"Melvin R. Lewis, Jr.;Daniel A. Lewis","Melvin R. Lewis, Jr.",,,0,,,,,,,,,,,,,49,4.4,40,45,,https://www.google.com/maps/place/MELVIN%27S+A%2FC+HEATING+OF+TAMPA+LLC/data=!4m7!3m6!1s0x88c2d86c422b995f:0x14be0117edc0b63e!8m2!3d27.708931!4d-82.434786!16s%2Fg%2F125_vq4xk!19sChIJX5krQmzYwogRPrbA7RcBvhQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,26.25,0.0,E0,,,phone
C,32.12,7.12,25.0,,phone,0,tampa,"Affordable Air Solutions, Inc.",,,,+1 813-546-2753,,https://www.aasoftampa.com,"5432-A W Crenshaw St, Tampa, FL 33634, United States","https://www.google.com/maps/place/Affordable+Air+Solutions,+Inc./data=!4m7!3m6!1s0x88c2c01f292754f3:0xd90f9ed6a0333fb4!8m2!3d28.0153141!4d-82.5365091!16s%2Fg%2F1tj7x4q_!19sChIJ81QnKR_AwogRtD8zoNaeD9k",,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,111,4.3,5,10,https://www.aasoftampa.com/?y_source=1_MjM5OTQ4ODktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"https://www.google.com/maps/place/Affordable+Air+Solutions,+Inc./data=!4m7!3m6!1s0x88c2c01f292754f3:0xd90f9ed6a0333fb4!8m2!3d28.0153141!4d-82.5365091!16s%2Fg%2F1tj7x4q_!19sChIJ81QnKR_AwogRtD8zoNaeD9k?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.12,2.12,30.0,,phone;email:E1,0,tampa,A&N HVAC LLC.,anhvacllc@yahoo.com,anhvacllc@yahoo.com,agent_browser_crawl,+1 813-263-9112,,http://anhvacllc.com,,https://www.google.com/maps/place/A%26N+HVAC+LLC./data=!4m7!3m6!1s0xa393670d0bab56bd:0xb17553e19bb22294!8m2!3d28.0047936!4d-82.076702!16s%2Fg%2F11vqm0bfvq!19sChIJvVarCw1nk6MRlCKym-FTdbE,,http://www.instagram.com/anhvacllc,,,,,,,,,,,,,0,,,,,,,,,,,ok,,7,5,0,7,http://anhvacllc.com/,https://www.google.com/maps/place/A%26N+HVAC+LLC./data=!4m7!3m6!1s0xa393670d0bab56bd:0xb17553e19bb22294!8m2!3d28.0047936!4d-82.076702!16s%2Fg%2F11vqm0bfvq!19sChIJvVarCw1nk6MRlCKym-FTdbE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,5.0,E1,opaque_freemail,anhvacllc@yahoo.com,phone
C,32.11,7.11,25.0,,phone,0,tampa,Palm Harbor Mobil & Auto Service Center,,,,+1 727-787-5588,,http://billssupergas.com,"1003 Florida Ave, Palm Harbor, FL 34683, United States",https://www.google.com/maps/place/Palm+Harbor+Mobil+%26+Auto+Service+Center/data=!4m7!3m6!1s0x88c2f2ef5fc75adf:0xa16166003a83d5cb!8m2!3d28.0782214!4d-82.7669618!16s%2Fg%2F1tglzs8w!19sChIJ31rHX-_ywogRy9WDOgBmYaE,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,377,4.7,2,10,http://billssupergas.com/,https://www.google.com/maps/place/Palm+Harbor+Mobil+%26+Auto+Service+Center/data=!4m7!3m6!1s0x88c2f2ef5fc75adf:0xa16166003a83d5cb!8m2!3d28.0782214!4d-82.7669618!16s%2Fg%2F1tglzs8w!19sChIJ31rHX-_ywogRy9WDOgBmYaE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
C,32.11,7.11,25.0,,phone,0,tampa,Custom Air Conditioning & Air Quality,,,,+1 813-641-4889,,https://www.customacquality.com,"36921 Pure Water Wy, Zephyrhills, FL 33541, United States",https://www.google.com/maps/place/Custom+Air+Conditioning+%26+Air+Quality/data=!4m7!3m6!1s0x88c2b39b6b5d6e75:0x16c5878518ddbfe1!8m2!3d28.23027!4d-82.2061222!16s%2Fg%2F11h3mtmmqm!19sChIJdW5da5uzwogR4b_dGIWHxRY,https://www.facebook.com/Customacquality,https://www.instagram.com/customacquality/,https://www.linkedin.com/in/patrick-kilgannon-8b436b352/,,,https://www.youtube.com/@Customacquality,,,,,,,,,0,,,,,,,,,,,no_email_found,,697,4.9,3,11,https://www.customacquality.com/,https://www.google.com/maps/place/Custom+Air+Conditioning+%26+Air+Quality/data=!4m7!3m6!1s0x88c2b39b6b5d6e75:0x16c5878518ddbfe1!8m2!3d28.23027!4d-82.2061222!16s%2Fg%2F11h3mtmmqm!19sChIJdW5da5uzwogR4b_dGIWHxRY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,0.0,E0,,,phone
