tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,4.94,kyiv,SoftwareOne Ukraine T.O.V.,kyiv.ukraine@softwareone.com,kyiv.ukraine@softwareone.com,gosom_scraper,+380 44 499 5989,https://www.softwareone.com/uk-ua,"Horizon Park Business Center, 4B, Mykoly Hrinchenka St, Kyiv, Ukraine, 03038",https://www.google.com/maps/place/SoftwareOne+Ukraine+T.O.V./data=!4m7!3m6!1s0x40d4cc3dfe5b5335:0x8a3e6c8f70fad8da!8m2!3d50.4234047!4d30.5079168!16s%2Fg%2F1tmpcg27!19sChIJNVNb_j3M1EAR2tj6cI9sPoo,https://www.facebook.com/SoftwareONEUkraine/,https://www.instagram.com/softwareone/,https://www.linkedin.com/company/softwareone-ukraine,,,https://www.youtube.com/@SoftwareONE-Global,,,,,,,0,,,,,,,,,ok,,13,4.5,0,3,,https://www.google.com/maps/place/SoftwareOne+Ukraine+T.O.V./data=!4m7!3m6!1s0x40d4cc3dfe5b5335:0x8a3e6c8f70fad8da!8m2!3d50.4234047!4d30.5079168!16s%2Fg%2F1tmpcg27!19sChIJNVNb_j3M1EAR2tj6cI9sPoo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.94,kyiv,Syndicode,,,,+1 903-502-1111,https://syndicode.com,,https://www.google.com/maps/place/Syndicode/data=!4m7!3m6!1s0x40d4ce5062895c21:0xcf2b2f8205720770!8m2!3d38.7273554!4d-9.2372!16s%2Fg%2F11c51t92rd!19sChIJIVyJYlDO1EARcAdyBYIvK88,,,,,,,,,,,,,0,,,,,,,,,,,24,4.7,1,13,https://syndicode.com/,https://www.google.com/maps/place/Syndicode/data=!4m7!3m6!1s0x40d4ce5062895c21:0xcf2b2f8205720770!8m2!3d38.7273554!4d-9.2372!16s%2Fg%2F11c51t92rd!19sChIJIVyJYlDO1EARcAdyBYIvK88?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,4.93,kyiv,Discretelogix (Private) Limited,jobs@discretelogix.com,jobs@discretelogix.com,gosom_scraper,+92 51 8443637,https://www.discretelogix.com,"Software Technology Park, Service Rd N, I-9/3 I 9/3 I-9, Islamabad, Pakistan",https://www.google.com/maps/place/Discretelogix+%28Private%29+Limited/data=!4m7!3m6!1s0x38df9545113ae90b:0x126541eb5b42a0ac!8m2!3d33.6647035!4d73.0521382!16s%2Fg%2F1tg6t23h!19sChIJC-k6EUWV3zgRrKBCW-tBZRI,,,,,,,,,,,,,0,,,,,,,,,,,44,4.9,0,13,https://www.discretelogix.com/,https://www.google.com/maps/place/Discretelogix+%28Private%29+Limited/data=!4m7!3m6!1s0x38df9545113ae90b:0x126541eb5b42a0ac!8m2!3d33.6647035!4d73.0521382!16s%2Fg%2F1tg6t23h!19sChIJC-k6EUWV3zgRrKBCW-tBZRI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.93,kyiv,Empat,,,,+380 97 625 0493,https://empat.tech,"Yevhena Chykalenka St, 45/2, Kyiv, Ukraine, 01004",https://www.google.com/maps/place/Empat/data=!4m7!3m6!1s0x40d4cfee21a54cdd:0xbd9a148453c782ca!8m2!3d50.4396425!4d30.5162212!16s%2Fg%2F11g0g_32xn!19sChIJ3UylIe7P1EARyoLHU4QUmr0,,,,,,,,,,,,,0,,,,,,,,,cloudflare_blocked,,44,5,0,35,https://empat.tech/,https://www.google.com/maps/place/Empat/data=!4m7!3m6!1s0x40d4cfee21a54cdd:0xbd9a148453c782ca!8m2!3d50.4396425!4d30.5162212!16s%2Fg%2F11g0g_32xn!19sChIJ3UylIe7P1EARyoLHU4QUmr0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.92,kyiv,OTAKOYI,,,,,https://otakoyi.com,"Zaliznychna St, 20, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/OTAKOYI/data=!4m7!3m6!1s0x473add8371a395eb:0xa9100caea1cf49fb!8m2!3d49.8397558!4d24.0021414!16s%2Fg%2F11d_d3bx_g!19sChIJ65WjcYPdOkcR-0nPoa4MEKk,,,,,,,,,,,,,0,,,,,,,,,,,32,4.8,0,2,https://otakoyi.com/,https://www.google.com/maps/place/OTAKOYI/data=!4m7!3m6!1s0x473add8371a395eb:0xa9100caea1cf49fb!8m2!3d49.8397558!4d24.0021414!16s%2Fg%2F11d_d3bx_g!19sChIJ65WjcYPdOkcR-0nPoa4MEKk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.92,kyiv,yellowpage.pk | Digital Marketing Services,farooqi.nift@gmail.com,farooqi.nift@gmail.com;info@yellowpage.pk,gosom_scraper;gosom_scraper,+92 333 8222107,https://www.yellowpage.pk,"Office 23, Al-Qaim Plaza Jhangi Syedan Road Jhangi, Syedan, Islamabad, 44000, Pakistan",https://www.google.com/maps/place/yellowpage.pk+%7C+Digital+Marketing+Services/data=!4m7!3m6!1s0x38dfbf2459bad319:0xbe4ed2640a51543d!8m2!3d33.6218528!4d72.9414377!16s%2Fg%2F11swrh69yx!19sChIJGdO6WSS_3zgRPVRRCmTSTr4,,,,,,,,,,,,,0,,,,,,,,,,,32,4.8,1,19,https://www.yellowpage.pk/,https://www.google.com/maps/place/yellowpage.pk+%7C+Digital+Marketing+Services/data=!4m7!3m6!1s0x38dfbf2459bad319:0xbe4ed2640a51543d!8m2!3d33.6218528!4d72.9414377!16s%2Fg%2F11swrh69yx!19sChIJGdO6WSS_3zgRPVRRCmTSTr4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.9,kyiv,Pro Media agency - Marketing Agency Rawalpindi,,,,+92 304 9293657,https://pro-media-agency.localo.site,"near Al noor plaza, Settlite town, Rawalpindi, 43600, Pakistan",https://www.google.com/maps/place/Pro+Media+agency+-+Marketing+Agency+Rawalpindi/data=!4m7!3m6!1s0x38df95cc2e8f63c5:0xa19cc2569002570d!8m2!3d33.6311247!4d73.07161!16s%2Fg%2F11ym88xsf1!19sChIJxWOPLsyV3zgRDVcCkFbCnKE,,,,,,,,,,,,,0,,,,,,,,,,,5,4.2,0,4,https://pro-media-agency.localo.site/,https://www.google.com/maps/place/Pro+Media+agency+-+Marketing+Agency+Rawalpindi/data=!4m7!3m6!1s0x38df95cc2e8f63c5:0xa19cc2569002570d!8m2!3d33.6311247!4d73.07161!16s%2Fg%2F11ym88xsf1!19sChIJxWOPLsyV3zgRDVcCkFbCnKE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.9,kyiv,SoftElegance,info@softelegance.co.uk,info@softelegance.co.uk;info@softeleganceusa.com;info@softelegance.com,gosom_scraper;gosom_scraper;gosom_scraper,+380 50 312 4725,http://www.softelegance.com,"Akademika Palladina Ave, 44, Kyiv, Ukraine, 03142",https://www.google.com/maps/place/SoftElegance/data=!4m7!3m6!1s0x40d4ccc14bd67071:0x3330e782a788e3d3!8m2!3d50.470112!4d30.357653!16s%2Fg%2F1wk6y8n0!19sChIJcXDWS8HM1EAR0-OIp4LnMDM,https://www.facebook.com/softelegancecom,,https://www.linkedin.com/company/softelegance,,,,,,,,,,0,,,,,,,,,ok,,5,4.2,1,3,http://www.softelegance.com/,https://www.google.com/maps/place/SoftElegance/data=!4m7!3m6!1s0x40d4ccc14bd67071:0x3330e782a788e3d3!8m2!3d50.470112!4d30.357653!16s%2Fg%2F1wk6y8n0!19sChIJcXDWS8HM1EAR0-OIp4LnMDM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.9,kyiv,Introduct Group,careers@introduct.tech,careers@introduct.tech;cooperation@introduct.tech;enquiry.estonia@introduct.tech;enquiry.oman@introduct.tech;enquiry.uae@introduct.tech;enquiry.ukraine@introduct.tech;enquiry@introduct.academy;enquiry@introduct.tech;invest@introduct.tech;press@introduct.tech,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+380 89 320 2213,http://www.introduct.tech,"Dmytrivska St, 44А, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Introduct+Group/data=!4m7!3m6!1s0x40d4cf7e214ab5a5:0x7ca578bdbf8b4af6!8m2!3d50.4508463!4d30.4903642!16s%2Fg%2F11n007kq48!19sChIJpbVKIX7P1EAR9kqLv714pXw,,,https://www.linkedin.com/company/introduct-group/,,,,,,,,Innovation Partner,,0,,,,,,,,,ok,,5,4.2,0,0,http://www.introduct.tech/,https://www.google.com/maps/place/Introduct+Group/data=!4m7!3m6!1s0x40d4cf7e214ab5a5:0x7ca578bdbf8b4af6!8m2!3d50.4508463!4d30.4903642!16s%2Fg%2F11n007kq48!19sChIJpbVKIX7P1EAR9kqLv714pXw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,4.9,kyiv,Дизайн и разработка сайтов,,,,,,"Ivana Dziuby St, 3, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D0%B8+%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BA%D0%B0+%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2/data=!4m7!3m6!1s0x40d4dace409fcf73:0x356988a409589a!8m2!3d50.4298258!4d30.3990587!16s%2Fg%2F11gbxgqs9x!19sChIJc8-fQM7a1EARmlgJpIhpNQA,,,,,,,,,,,,,0,,,,,,,,,,,5,4.2,1,4,,https://www.google.com/maps/place/%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D0%B8+%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BA%D0%B0+%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2/data=!4m7!3m6!1s0x40d4dace409fcf73:0x356988a409589a!8m2!3d50.4298258!4d30.3990587!16s%2Fg%2F11gbxgqs9x!19sChIJc8-fQM7a1EARmlgJpIhpNQA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.9,kyiv,Systemy Dlya Biznesu Kyiv,sales@sys2biz.com.ua,sales@sys2biz.com.ua,gosom_scraper,+380 67 364 2400,https://sys2biz.com.ua,"Yuriia Illienka St, 83Д, Ofis 116, Kyiv, Ukraine, 04119",https://www.google.com/maps/place/Systemy+Dlya+Biznesu+Kyiv/data=!4m7!3m6!1s0x40d4cd927e075469:0x474a74a9fc861411!8m2!3d50.4689806!4d30.467165!16s%2Fg%2F11vf0j172z!19sChIJaVQHfpLN1EARERSG_Kl0Skc,https://www.facebook.com/sys2biz.com.ua,,https://www.linkedin.com/company/systemsforbusiness,,,https://www.youtube.com/c/%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B8%D0%B4%D0%BB%D1%8F%D0%B1%D1%96%D0%B7%D0%BD%D0%B5%D1%81%D1%83,,,,,,,0,,,,,,,,,ok,,5,4.2,1,5,https://sys2biz.com.ua/,https://www.google.com/maps/place/Systemy+Dlya+Biznesu+Kyiv/data=!4m7!3m6!1s0x40d4cd927e075469:0x474a74a9fc861411!8m2!3d50.4689806!4d30.467165!16s%2Fg%2F11vf0j172z!19sChIJaVQHfpLN1EARERSG_Kl0Skc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.9,kyiv,NERDZ LAB,4898935205704c51ae219686a070315a@o1076867.ingest.sentry.io,4898935205704c51ae219686a070315a@o1076867.ingest.sentry.io;career@nerdzlab.com;supernerd@nerdzlab.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+380 50 298 5779,https://nerdzlab.com,"Varshavska St, 201А, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/NERDZ+LAB/data=!4m7!3m6!1s0x473ae763dc604a5d:0x5617935cd8d9cdf4!8m2!3d49.8693945!4d24.0160216!16s%2Fg%2F11f125j0sb!19sChIJXUpg3GPnOkcR9M3Z2FyTF1Y,https://www.facebook.com/nerdzlab/,https://www.instagram.com/nerdz_lab/,https://www.linkedin.com/company/nerdzlab/;https://www.linkedin.com/in/andriy-tsebak/;https://www.linkedin.com/in/oleksandra-kanaikina-4974951ab/,,https://www.tiktok.com/@nerdz_lab?_r=1&_t=ZM-91VMw8n2qyq,https://youtube.com/@nerdzlabcompany?si=tI9FzVM67BfVvcyq,,,,,,,0,,,,,,,,,ok,,5,4.2,0,0,https://nerdzlab.com/,https://www.google.com/maps/place/NERDZ+LAB/data=!4m7!3m6!1s0x473ae763dc604a5d:0x5617935cd8d9cdf4!8m2!3d49.8693945!4d24.0160216!16s%2Fg%2F11f125j0sb!19sChIJXUpg3GPnOkcR9M3Z2FyTF1Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.9,kyiv,UTECH inc Lviv,ask@utechcorp.com,ask@utechcorp.com,agent_browser_crawl,+380 96 214 1545,https://utechcorp.com,"Okruzhna St, 53, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/UTECH+inc+Lviv/data=!4m7!3m6!1s0x473ae7a422adb36b:0xf3e0b492948d96c6!8m2!3d49.8270566!4d23.9833873!16s%2Fg%2F11pr30t9qy!19sChIJa7OtIqTnOkcRxpaNlJK04PM,https://www.facebook.com/utechcglobal/,https://www.instagram.com/utechcorp/,https://ua.linkedin.com/in/ruslan-chervinskyi-5036429a;https://www.linkedin.com/company/utech-corp;https://www.linkedin.com/in/iryna-golovko-34b3a7147;https://www.linkedin.com/in/rostyslav-kuznetsov-mba-ea-87316753;https://www.linkedin.com/in/yuriynekrasov,,,https://www.youtube.com/c/UtechCorp,,,,,Your Expert,,0,,,,,,,,,ok,,5,4.2,0,0,https://utechcorp.com/?utm_source=mybusiness&utm_medium=website&utm_campaign=ukraine,https://www.google.com/maps/place/UTECH+inc+Lviv/data=!4m7!3m6!1s0x473ae7a422adb36b:0xf3e0b492948d96c6!8m2!3d49.8270566!4d23.9833873!16s%2Fg%2F11pr30t9qy!19sChIJa7OtIqTnOkcRxpaNlJK04PM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.9,kyiv,Everymatrix,,,,,https://everymatrix.com/offices/lviv,"Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Everymatrix/data=!4m7!3m6!1s0x473add5e27fdd819:0xc610f46daaad4be6!8m2!3d49.8332762!4d24.0377777!16s%2Fg%2F11gds4_spy!19sChIJGdj9J17dOkcR5kutqm30EMY,https://www.facebook.com/EveryMatrix,https://www.instagram.com/everymatrix_global/,https://www.linkedin.com/company/everymatrix-ltd,,,https://www.youtube.com/@EverymatrixRomania,,,,,,,0,,,,,,,,,no_email_found,,43,4.9,0,11,https://everymatrix.com/offices/lviv/,https://www.google.com/maps/place/Everymatrix/data=!4m7!3m6!1s0x473add5e27fdd819:0xc610f46daaad4be6!8m2!3d49.8332762!4d24.0377777!16s%2Fg%2F11gds4_spy!19sChIJGdj9J17dOkcR5kutqm30EMY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.89,kyiv,DICEUS – Custom Software Development Company,info@diceus.com,info@diceus.com;dkaz@diceus.com;elena.didukh@diceus.com;globalinsurtechawards@2x.png.webp;ico_insurtechuk@2x.png.webp;ico_sih@2x.png.webp;illia@diceus.com;kateryna.monastyrska@diceus.com;oddur.friang@diceus.com;poul.orum@diceus.com,gosom_scraper;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+43 664 75535405,https://diceus.com,,https://www.google.com/maps/place/DICEUS+%E2%80%93+Custom+Software+Development+Company/data=!4m7!3m6!1s0x40d4cc3e1ec31779:0xb0d5ac6dab53356a!8m2!3d51.953761!4d19.1343692!16s%2Fg%2F11f00j5m_g!19sChIJeRfDHj7M1EARajVTq22s1bA,https://www.facebook.com/DICEUS/;https://www.facebook.com/policy.php/,,https://at.linkedin.com/in/illiapinchuk;https://dk.linkedin.com/in/poul-%C3%B8rum-b88a461b3;https://ua.linkedin.com/in/elena-didukh-252188115;https://uk.linkedin.com/in/dmytrokazymir;https://www.linkedin.com/company/diceus/;https://www.linkedin.com/in/friang;https://www.linkedin.com/in/kmonastyrskaya/;https://www.linkedin.com/legal/privacy-policy,,,https://www.youtube.com/channel/UC7sWfGeMeggCJMkHmxAzeZA,,,,,DICEUS CEO;Microsoft Partner;Oracle Partner;Google Cloud,,0,,,,,,,,,ok,,23,4.7,1,9,https://diceus.com/,https://www.google.com/maps/place/DICEUS+%E2%80%93+Custom+Software+Development+Company/data=!4m7!3m6!1s0x40d4cc3e1ec31779:0xb0d5ac6dab53356a!8m2!3d51.953761!4d19.1343692!16s%2Fg%2F11f00j5m_g!19sChIJeRfDHj7M1EARajVTq22s1bA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.87,kyiv,"Website Designer in Rawalpindi, Islamabad | Hammad Ahmed",hello@connecthammad.com,hello@connecthammad.com,gosom_scraper,+92 346 4336491,https://connecthammad.com,"House No 562 A/2 School Road Alabad, 3 Lane 2, Westridge 3, Rawalpindi, 46000, Pakistan","https://www.google.com/maps/place/Website+Designer+in+Rawalpindi,+Islamabad+%7C+Hammad+Ahmed/data=!4m7!3m6!1s0x38df93a0257707f7:0x791a564d899cacd1!8m2!3d33.6163938!4d73.008512!16s%2Fg%2F11ybcysv1b!19sChIJ9wd3JaCT3zgR0ayciU1WGnk",,,,,,,,,,,,,0,,,,,,,,,,,42,5,0,41,https://connecthammad.com/,"https://www.google.com/maps/place/Website+Designer+in+Rawalpindi,+Islamabad+%7C+Hammad+Ahmed/data=!4m7!3m6!1s0x38df93a0257707f7:0x791a564d899cacd1!8m2!3d33.6163938!4d73.008512!16s%2Fg%2F11ybcysv1b!19sChIJ9wd3JaCT3zgR0ayciU1WGnk?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.84,kyiv,DW SOLUTION ONLINE LTD,,,,+92 300 9569385,http://www.dwsolutionline.com,"G-10 Markaz G 10 Markaz G-10, Islamabad, Pakistan",https://www.google.com/maps/place/DW+SOLUTION+ONLINE+LTD/data=!4m7!3m6!1s0x38df9398b6aee171:0x2ae224f5fb75d446!8m2!3d33.6769459!4d73.0156928!16s%2Fg%2F11r_ktg0sv!19sChIJceGutpiT3zgRRtR1-_Uk4io,,,,,,,,,,,,,0,,,,,,,,,,,41,4.9,2,33,http://www.dwsolutionline.com/,https://www.google.com/maps/place/DW+SOLUTION+ONLINE+LTD/data=!4m7!3m6!1s0x38df9398b6aee171:0x2ae224f5fb75d446!8m2!3d33.6769459!4d73.0156928!16s%2Fg%2F11r_ktg0sv!19sChIJceGutpiT3zgRRtR1-_Uk4io?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.84,kyiv,ByteAnt,hello@byteant.com,hello@byteant.com,gosom_scraper,,http://www.byteant.com,,https://www.google.com/maps/place/ByteAnt/data=!4m7!3m6!1s0x473ae78947c44c69:0x1cc45054a83fee31!8m2!3d46.423669!4d-79.5417226!16s%2Fg%2F11g87036h9!19sChIJaUzER4nnOkcRMe4_qFRQxBw,https://www.facebook.com/byteant.company;https://www.facebook.com/people/Valeriy-Ilchenko/100011333821429,https://www.instagram.com/byteant.company,https://www.linkedin.com/company/byteant;https://www.linkedin.com/in/valeriyi/,,,https://www.youtube.com/@byteant-company,,,,,,,0,,,,,,,,,ok,,12,4.5,0,3,http://www.byteant.com/,https://www.google.com/maps/place/ByteAnt/data=!4m7!3m6!1s0x473ae78947c44c69:0x1cc45054a83fee31!8m2!3d46.423669!4d-79.5417226!16s%2Fg%2F11g87036h9!19sChIJaUzER4nnOkcRMe4_qFRQxBw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.84,kyiv,Binary Studio,,,,+1 877-840-6688,https://binary-studio.com,,https://www.google.com/maps/place/Binary+Studio/data=!4m7!3m6!1s0x4724ded5e690038b:0x3a5b807e9e831b03!8m2!3d51.2072!4d-79.5417226!16s%2Fg%2F11bv_dgp0l!19sChIJiwOQ5tXeJEcRAxuDnn6AWzo,,,,,,,,,,,,,0,,,,,,,,,cloudflare_blocked,,41,5,0,4,https://binary-studio.com/,https://www.google.com/maps/place/Binary+Studio/data=!4m7!3m6!1s0x4724ded5e690038b:0x3a5b807e9e831b03!8m2!3d51.2072!4d-79.5417226!16s%2Fg%2F11bv_dgp0l!19sChIJiwOQ5tXeJEcRAxuDnn6AWzo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,4.84,kyiv,"""AM-print"" Широкоформатний друк",druk.amprint@gmail.com,druk.amprint@gmail.com,agent_browser_crawl,+380 67 354 1012,http://am-print.com.ua,"Бізнес-центр ""Вулик, Dzhordzha Vashynhtona St, 7, Lviv, Lviv Oblast, Ukraine, 79035",https://www.google.com/maps/place/%22AM-print%22+%D0%A8%D0%B8%D1%80%D0%BE%D0%BA%D0%BE%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%BD%D0%B8%D0%B9+%D0%B4%D1%80%D1%83%D0%BA/data=!4m7!3m6!1s0x473ac307ed1b4221:0x46ccbbc3be143b0!8m2!3d49.8169633!4d24.0656173!16s%2Fg%2F11frtbfy40!19sChIJIUIb7QfDOkcRsEPhO7zLbAQ,https://www.facebook.com/AMPrint2019,https://www.instagram.com/amprint.druk/,,,,,,,,,,,0,,,,,,,,,ok,,12,4.5,1,4,http://am-print.com.ua/,https://www.google.com/maps/place/%22AM-print%22+%D0%A8%D0%B8%D1%80%D0%BE%D0%BA%D0%BE%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%BD%D0%B8%D0%B9+%D0%B4%D1%80%D1%83%D0%BA/data=!4m7!3m6!1s0x473ac307ed1b4221:0x46ccbbc3be143b0!8m2!3d49.8169633!4d24.0656173!16s%2Fg%2F11frtbfy40!19sChIJIUIb7QfDOkcRsEPhO7zLbAQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.83,kyiv,inVerita,contactus@inveritasoft.com,contactus@inveritasoft.com;recruitment@inveritasoft.com,gosom_scraper;gosom_scraper,+1 929-999-1232,http://inveritasoft.com,"Ivana Franka St, 102, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/inVerita/data=!4m7!3m6!1s0x473add1a1bf8dde1:0x2590ee3cc0529f88!8m2!3d49.827947!4d24.0335261!16s%2Fg%2F11fp3t85cx!19sChIJ4d34GxrdOkcRiJ9SwDzukCU,https://www.facebook.com/inverita.official/,https://www.instagram.com/inverita_/,https://www.linkedin.com/company/inveritasoft,,,,,,,,YOUR TRUSTED,,0,,,,,,,,,ok,,22,4.7,0,2,http://inveritasoft.com/,https://www.google.com/maps/place/inVerita/data=!4m7!3m6!1s0x473add1a1bf8dde1:0x2590ee3cc0529f88!8m2!3d49.827947!4d24.0335261!16s%2Fg%2F11fp3t85cx!19sChIJ4d34GxrdOkcRiJ9SwDzukCU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,4.83,kyiv,"Rolique, R&D office",info@rolique.io,info@rolique.io,gosom_scraper,+380 98 158 8688,http://rolique.io,"Smal-Stotskoho St, 1, Lviv, Lviv Oblast, Ukraine, 79015","https://www.google.com/maps/place/Rolique,+R%26D+office/data=!4m7!3m6!1s0x473add7181c87b39:0xf7265b8f009c9975!8m2!3d49.8344049!4d23.995041!16s%2Fg%2F11c5rttvmv!19sChIJOXvIgXHdOkcRdZmcAI9bJvc",https://www.facebook.com/rolique.team;https://www.facebook.com/rolique.team/,https://www.instagram.com/rolique_rocks/,https://www.linkedin.com/company/rolique/,,,,,,,,,,0,,,,,,,,,ok,,30,4.8,0,8,http://rolique.io/,"https://www.google.com/maps/place/Rolique,+R%26D+office/data=!4m7!3m6!1s0x473add7181c87b39:0xf7265b8f009c9975!8m2!3d49.8344049!4d23.995041!16s%2Fg%2F11c5rttvmv!19sChIJOXvIgXHdOkcRdZmcAI9bJvc?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.81,kyiv,360 Developers,info@360developers.com,info@360developers.com,gosom_scraper,+92 323 8220190,http://www.360developers.com,"H 154 Street No. 6, Phase 4-B Phase 4B Ghauri Town, Islamabad, Pakistan",https://www.google.com/maps/place/360+Developers/data=!4m7!3m6!1s0x38df98082117caa1:0xd13852ecf67193bd!8m2!3d33.6181997!4d73.1419912!16s%2Fg%2F11fn8ps_3j!19sChIJocoXIQiY3zgRvZNx9uxSONE,,,,,,,,,,,,,0,,,,,,,,,,,16,4.6,0,5,http://www.360developers.com/,https://www.google.com/maps/place/360+Developers/data=!4m7!3m6!1s0x38df98082117caa1:0xd13852ecf67193bd!8m2!3d33.6181997!4d73.1419912!16s%2Fg%2F11fn8ps_3j!19sChIJocoXIQiY3zgRvZNx9uxSONE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,4.81,kyiv,DeepInspire,,,,+44 20 4577 1162,https://www.deepinspire.com,"Lychakivska St, 33a, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/DeepInspire/data=!4m7!3m6!1s0x473add6a94e833a3:0x2638ac9ebce6e32!8m2!3d49.8410296!4d24.0425773!16s%2Fg%2F11hyt1l2_w!19sChIJozPolGrdOkcRMm7O68mKYwI,,,,,,,,,,,,,0,,,,,,,,,cloudflare_blocked,,40,5,0,24,https://www.deepinspire.com/,https://www.google.com/maps/place/DeepInspire/data=!4m7!3m6!1s0x473add6a94e833a3:0x2638ac9ebce6e32!8m2!3d49.8410296!4d24.0425773!16s%2Fg%2F11hyt1l2_w!19sChIJozPolGrdOkcRMm7O68mKYwI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
