tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,18.83,dallas,Quix State Inspection,sjhuss86@gmail.com,sjhuss86@gmail.com,gosom_scraper,+1 214-515-0534,http://stateinspectiononly.com,"5516 E Mockingbird Ln, Dallas, TX 75206, United States",https://www.google.com/maps/place/Quix+State+Inspection/data=!4m7!3m6!1s0x864e9f1303d05e4f:0xea76bb5d9a3eeea!8m2!3d32.8362862!4d-96.7729128!16s%2Fg%2F1tvgvrnb!19sChIJT17QAxOfToYR6u6j2bVrpw4,,,,,,,Saady Hussain,Owner / Manager,,,Saady Hussain,Saady Hussain,,frontline_communication,1,"Manager is rude, doesn't really care and just wants to get people out the door + one of the inspectors left my dimmer light switch on which could've potentially killed my car battery if I didn't pay attention. Like the recent comments on …",Don’t go here! The guy doing the inspection is completely rude. He tried to tell me my coolant was empty and didn’t like it when I asked him to clarify what he was saying. I looked at other reviews and notice a woman describing this exact …,,,,,Voice AI + Agentic CRM Outreach,silverthreadlabs.com/services/voice-agents,frontline_communication,,ok,,644,4.8,62,70,http://stateinspectiononly.com/,https://www.google.com/maps/place/Quix+State+Inspection/data=!4m7!3m6!1s0x864e9f1303d05e4f:0xea76bb5d9a3eeea!8m2!3d32.8362862!4d-96.7729128!16s%2Fg%2F1tvgvrnb!19sChIJT17QAxOfToYR6u6j2bVrpw4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.8,dallas,Mobile Mechanic Pros,ask@jesusautorepaircenter.com,ask@jesusautorepaircenter.com,agent_browser_crawl,+1 682-423-8300,https://mobilemechanicdfw.com,"2508 Laredo Ct, Arlington, TX 76015, United States",https://www.google.com/maps/place/Mobile+Mechanic+Pros/data=!4m7!3m6!1s0x864e7dff4afe74f9:0x35bb29790d4a642f!8m2!3d32.703948!4d-97.13404!16s%2Fg%2F11xkgkgyw2!19sChIJ-XT-Sv99ToYRL2RKDXkpuzU,https://www.facebook.com/people/Jesus-Premier-Automotive-Repair/61557020099639/,https://www.instagram.com/jesusautorepaircenter?igsh=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,,,https://www.tiktok.com/@jesuspremierautorepair,,Jesus,Owner / Lead Mechanic,,,Jesus,Jesus,,calls_unanswered,2,"⚠️🚨Beware! Please do NOT trust this mechanic and his brother. They came to my house to “fix” my car, took my money to supposedly buy a part, and has flat-out refused to show me the receipt for it. My car is STILL not fixed, and I’m left out of pocket with nothing to show for it. I've called and texted them to let them know that the car is still not drivable, and they refused to take my calls. Then they'll set up a fake appointment and never show up! Please DO NOT HIRE them!
This was a complete scam — dishonest, unprofessional, and unreliable. Save yourself the stress and your hard-earned money. Stay far away from this so-called mechanics!","I wish I could leave a negative star.. Everything started off good quick response and he was out the next morning. Had an issue with vehicle overheating. He came out and diagnosed it and said it was the thermostat housing that was failing. Thought he fixed the issue. But the next day the vehicle was doing the same thing. Called and texted for 3 to 4 days with no response, now I think I am blocked.Went off all the positive reviews that were on Google. But now I’m out of $260 and the same problem with the vehicle.",,,1,1,Voice AI Agents (Inbound Coverage),silverthreadlabs.com/services/voice-agents,calls_unanswered;followup_dropped,,ok,,63,4.8,52,60,https://mobilemechanicdfw.com/,https://www.google.com/maps/place/Mobile+Mechanic+Pros/data=!4m7!3m6!1s0x864e7dff4afe74f9:0x35bb29790d4a642f!8m2!3d32.703948!4d-97.13404!16s%2Fg%2F11xkgkgyw2!19sChIJ-XT-Sv99ToYRL2RKDXkpuzU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.68,dallas,Scorpion Tire Shop,,,,+1 214-574-6992,,"2800 Pine St, Dallas, TX 75215, United States",https://www.google.com/maps/place/Scorpion+Tire+Shop/data=!4m7!3m6!1s0x864ea3137ea5d67f:0xb0f4f791fb06f0e4!8m2!3d32.7595464!4d-96.7568672!16s%2Fg%2F11mh_mx2nw!19sChIJf9alfhOjToYR5PAG-5H39LA,,,,,,,,,,,,,,billing_or_intake_errors,2,This guy is a shady person very unprofessional stay away !he owes me money Apparently he doesn’t know how to run a business this is based on my experience.,This place is a joke. What kind of tire shop doesn’t do 20s when most pick up trucks on the road are coming from the factory with 20s guy was super rude and disrespectful about it.,,,,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,,,67,4.1,36,42,,https://www.google.com/maps/place/Scorpion+Tire+Shop/data=!4m7!3m6!1s0x864ea3137ea5d67f:0xb0f4f791fb06f0e4!8m2!3d32.7595464!4d-96.7568672!16s%2Fg%2F11mh_mx2nw!19sChIJf9alfhOjToYR5PAG-5H39LA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.43,dallas,Jared Inspections,,,,+1 469-964-0156,,"2124 S Cockrell Hill Rd, Dallas, TX 75211, United States",https://www.google.com/maps/place/Jared+Inspections/data=!4m7!3m6!1s0x864e9a905928b979:0xa30186818efb517e!8m2!3d32.7225607!4d-96.8912002!16s%2Fg%2F11c5zr_5yv!19sChIJebkoWZCaToYRflH7joGGAaM,,,,,,,Jared Rios,Vehicle Inspector,https://www.linkedin.com/in/jared-rios-298105162/,,Jared Rios,Jared Rios,https://www.linkedin.com/in/jared-rios-298105162/,frontline_communication,2,The older man here is very rude and disrespectful.  They have lost my business.  I had been going here for years and usually dealt with a younger guy but this time was an older gentlemen and he does not know how to treat customers.  I will not be going back and suggest others find somewhere else to go. Very disappointing.,Horrible service and very rude. After waiting in the drive way for over 15 minutes. With nobody there but me. The man then came and asked for my insurance. Then quickly told me he couldn’t do it. He could have said that in the beginning.,,,1,1,Voice AI + Agentic CRM Outreach,silverthreadlabs.com/services/voice-agents,billing_or_intake_errors;frontline_communication,,,,102,4.8,63,69,,https://www.google.com/maps/place/Jared+Inspections/data=!4m7!3m6!1s0x864e9a905928b979:0xa30186818efb517e!8m2!3d32.7225607!4d-96.8912002!16s%2Fg%2F11c5zr_5yv!19sChIJebkoWZCaToYRflH7joGGAaM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.31,dallas,FR Tire King,frtireking@gmail.com,frtireking@gmail.com,agent_browser_crawl,+1 214-421-7427,https://www.frtireking.com,"2321 Martin Luther King Jr Blvd, Dallas, TX 75215, United States",https://www.google.com/maps/place/FR+Tire+King/data=!4m7!3m6!1s0x864e98f461d7c3fd:0xf4ae5f423f80cca4!8m2!3d32.7652733!4d-96.7736015!16s%2Fg%2F1tj4z3cv!19sChIJ_cPXYfSYToYRpMyAP0JfrvQ,https://www.facebook.com/frtireking?rdid=edKUIhkqTFIs5RoB,https://www.instagram.com/explore/locations/389018344813071/fr-tire-king/,,,,,,,,,,,,billing_or_intake_errors,2,"They advertise one price on Craigslist, but another once you enter the store (the old bait and switch routine). The ad does not state carry-out price...there is an additional $10 charge for mounting and balancing. I was able to get the …","Horrible customer service, I asked to get the spare tire changed but the guy told me I just needed air to get to the next tire shop 2 minutes away to get my tire changed because they didn't had my tire. I was stranded in the middle of the street with a totally destroy tire.",,,,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,ok,,234,4.6,52,60,https://www.frtireking.com/,https://www.google.com/maps/place/FR+Tire+King/data=!4m7!3m6!1s0x864e98f461d7c3fd:0xf4ae5f423f80cca4!8m2!3d32.7652733!4d-96.7736015!16s%2Fg%2F1tj4z3cv!19sChIJ_cPXYfSYToYRpMyAP0JfrvQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.25,dallas,Flash Autoglass LLC.,,,,+1 469-923-1614,https://flash-autoglass.com,"2309 W Clarendon Dr, Dallas, TX 75208, United States",https://www.google.com/maps/place/Flash+Autoglass+LLC./data=!4m7!3m6!1s0x864e9f85d4f8f217:0x5989db11ed8f922c!8m2!3d32.7349042!4d-96.8560217!16s%2Fg%2F11fprdk691!19sChIJF_L41IWfToYRLJKP7RHbiVk,,,,,,,,,,,,,,billing_or_intake_errors,2,"I had a very poor experience with Dallas Flash Auto Glass. The company accepted my payment but failed to provide the correct service. The wrong window was ordered and installed, and the job was never properly completed.

Despite repeated attempts to resolve the issue, the company refused to correct the mistake or refund my money. Communication was unprofessional, and accountability was completely lacking. I paid in good faith expecting competent service, but instead was left with an incorrect installation and no resolution.

This experience resulted in wasted time, financial loss, and unnecessary frustration. I would strongly advise others to exercise caution before doing business with this company, especially when it comes to upfront payments and guarantees of workmanship.","I called ahead asking about a specific glass for my vehicle. I was told technicians were on there way back, and to come in one hour. So I did. I arrived at there office... and waited an additional hour patiently... I finally spoke up and ask what was taking so long. The receptionist replied that it turns out there warehouse did not have the glass. In other words they never checked. 🤦‍♂️ Integrity matters...",,,1,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,no_email_found,,413,4.8,6,11,https://flash-autoglass.com/?utm_campaign=gbp,https://www.google.com/maps/place/Flash+Autoglass+LLC./data=!4m7!3m6!1s0x864e9f85d4f8f217:0x5989db11ed8f922c!8m2!3d32.7349042!4d-96.8560217!16s%2Fg%2F11fprdk691!19sChIJF_L41IWfToYRLJKP7RHbiVk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.22,dallas,Ess Fleet Service,,,,+1 214-821-5052,http://essfleetservice.com,"4020 Main St, Dallas, TX 75226, United States",https://www.google.com/maps/place/Ess+Fleet+Service/data=!4m7!3m6!1s0x864e98bf5f57de59:0x1193d164ae09919e!8m2!3d32.7880298!4d-96.7707909!16s%2Fg%2F1v3lqc3f!19sChIJWd5XX7-YToYRnpEJrmTRkxE,,,,,,,Malek Samadian,Owner / Founder,https://www.linkedin.com/in/maleksamadian,,Malek Samadian,Malek Samadian,https://www.linkedin.com/in/maleksamadian,billing_or_intake_errors,1,"I do not recommend, they do scams they were suppose to do an estimate on an SUV the first paperwork Malek did did not add up to final, this happened during covid, the secretary called to say the new prices, we did not agree, and we wanted …",Your going to get robbed here owner is no mechanic at all and charges fleet company’s for oil changes and doesn’t do the oil change or only changed filter he is a scam all he cares about is taking your money Think about that before going,,,,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors,,no_email_found,,47,4.1,14,20,http://essfleetservice.com/,https://www.google.com/maps/place/Ess+Fleet+Service/data=!4m7!3m6!1s0x864e98bf5f57de59:0x1193d164ae09919e!8m2!3d32.7880298!4d-96.7707909!16s%2Fg%2F1v3lqc3f!19sChIJWd5XX7-YToYRnpEJrmTRkxE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.22,dallas,State Inspections Emissions Testing,info@carspa.net,info@carspa.net,agent_browser_crawl,,https://carspa.net/state-inspection-emissions,"18093 Coit Rd, Dallas, TX 75252, United States",https://www.google.com/maps/place/State+Inspections+Emissions+Testing/data=!4m7!3m6!1s0x864c22178164d8d9:0xedad8e79e2cb25c7!8m2!3d32.9971671!4d-96.7683495!16s%2Fg%2F11f3trtzg_!19sChIJ2dhkgRciTIYRxyXL4nmOre0,https://www.facebook.com/CarSpaCarCare;https://www.facebook.com/carspacarcare,https://www.instagram.com/carspa_inc/,,,https://www.tiktok.com/@carspainc,https://www.youtube.com/@carspa174,Alexander Rangos,"CEO, Car Spa Inc",,,Alexander Rangos;Bruce Bender,Alexander Rangos,,frontline_communication,2,"The most rude nasty person to deal with. I had a coupon from another location. He was clearly unhappy shaking his head  about that. Pushed the coupon and my keys told me to sit that there were a lot of people in front of me. There were 2.
It was the second time I’d had an interaction with this man and never had him do the inspection. I won’t try for a third. Go to Coit Auto Center. They are almost next door, and they charge less without a coupon. They are super nice and get you in immediately.","The person working the front desk on sunday april 28th between 5 and 6 pm and did the inspection on my 2021 silverado was rude and should not be working the front desk or dealing with customers in any manner. They acted like we, i say we …",,,1,,Voice AI + Agentic CRM Outreach,silverthreadlabs.com/services/voice-agents,frontline_communication;service_quality_in_session,,ok,,55,4.4,30,37,https://carspa.net/state-inspection-emissions/,https://www.google.com/maps/place/State+Inspections+Emissions+Testing/data=!4m7!3m6!1s0x864c22178164d8d9:0xedad8e79e2cb25c7!8m2!3d32.9971671!4d-96.7683495!16s%2Fg%2F11f3trtzg_!19sChIJ2dhkgRciTIYRxyXL4nmOre0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,18.03,dallas,AutoPartsVille,,,,+1 469-951-6616,,"1510 Stevens St, Dallas, TX 75218, United States",https://www.google.com/maps/place/AutoPartsVille/data=!4m7!3m6!1s0x864e9bb71921b035:0x3410a0c33d47cfa2!8m2!3d32.8355881!4d-96.6901609!16s%2Fg%2F11j0vf2fx9!19sChIJNbAhGbebToYRos9HPcOgEDQ,,,,,,,,,,,,,,billing_or_intake_errors,2,Quotes one price put on hold then drove over a hour for them to change the price claiming that was the price of the throttle body bracket funny your pictures shows the part not the bracket,The absolute worse people to deal with. The woman answering the phone was not only abrasive she was down right rude and condescending. I felt like she specifically went out of her way not to help me when I asked about an item I found on their Ebay store. I would rather pay more and buy a brand new part then deal with someone like this. This woman was on some kind of power trip because she had some position of authority in her little pond.,,,,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,,,102,4.4,13,82,,https://www.google.com/maps/place/AutoPartsVille/data=!4m7!3m6!1s0x864e9bb71921b035:0x3410a0c33d47cfa2!8m2!3d32.8355881!4d-96.6901609!16s%2Fg%2F11j0vf2fx9!19sChIJNbAhGbebToYRos9HPcOgEDQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,17.66,dallas,Park Cities Mobile Detail,info@professionaldetail.com,info@professionaldetail.com,gosom_scraper,+1 469-438-7377,https://professionaldetail.com,"2100 N Stemmons Fwy, Dallas, TX 75207, United States",https://www.google.com/maps/place/Park+Cities+Mobile+Detail/data=!4m7!3m6!1s0x864e9ead2f6edc7d:0xddba81feb8c583d3!8m2!3d32.8041461!4d-96.8268934!16s%2Fg%2F11ckwyrvln!19sChIJfdxuL62eToYR04PFuP6But0,,,,,,,Roderick Mosley,Owner / President,https://www.linkedin.com/in/roderick-mosley-0288a0b/,,Roderick Mosley,Roderick Mosley,https://www.linkedin.com/in/roderick-mosley-0288a0b/,billing_or_intake_errors,2,"Got an interior car detail. Upon arrival, I was told there was “so much dog hair” in my car - I don’t have a dog and I’ve had a dog in my car maybe twice. There was minimal dog hair. Got upcharged $75, despite this not being on the website in the details of an interior car detail. Listed separately where you wouldn’t see it unless specifically looking for it under “a special service”. I tried to talk to the boss who hung up on me mid conversation and did not answer my repeated attempts to call back. Tavoris, the man who cleaned my car, was polite and reasonable. Only complaint is he did not do a complete job of my car - left a film on my windows and did not clean my seats at all, as part of the basic package. My seats were untouched with many prior stains visible. Overall, my car is clean and the parts that he did clean he did a good job. Just didn’t do a complete job and the customer service was pretty terrible from his boss. frustrating that things weren’t done to completeness, especially after a bs $75 upcharge.",,,,3,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,ok,,263,4.8,3,10,https://professionaldetail.com/,https://www.google.com/maps/place/Park+Cities+Mobile+Detail/data=!4m7!3m6!1s0x864e9ead2f6edc7d:0xddba81feb8c583d3!8m2!3d32.8041461!4d-96.8268934!16s%2Fg%2F11ckwyrvln!19sChIJfdxuL62eToYR04PFuP6But0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,17.42,dallas,Friendly Chevrolet Fleet Service,bheldenbrand@friendlychevy.com,bheldenbrand@friendlychevy.com;bpound@friendlychevy.com;dwalker@friendlychevy.com;jharakal@friendlychevy.com;jscales@friendlychevy.com;kguerra@friendlychevy.com;mperez@friendlychevy.com;mshannon@friendlychevy.com;ppelletier@friendlychevy.com;rtreadway@friendlychevy.com;spelletier@friendlychevy.com;tholy@friendlychevy.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 214-352-1392,https://friendlyfleet.com,"9429 Lakefield Blvd, Dallas, TX 75220, United States",https://www.google.com/maps/place/Friendly+Chevrolet+Fleet+Service/data=!4m7!3m6!1s0x864e9dba10230047:0xcb9664cd0a12a290!8m2!3d32.8578049!4d-96.8632635!16s%2Fg%2F1tzgk12v!19sChIJRwAjELqdToYRkKISCs1klss,https://www.facebook.com/FriendlyGMMediumDuty,https://www.instagram.com/FriendlyGMMediumDuty,,,,,John Harakal,Director of Fleet & Commercial Sales,,,John Harakal;Patrick Johnson;Paul Pelletier,John Harakal,,followup_dropped,2,"This Dealership is not worth the name it represents.  This is my second bad experience with them when it cones to service. I made an appointment for 9:30 am to drop  my car off for a tune up and for them to also look at the transmission and call me back with the quote and no one ever called.  I finally called at 4pm and the operator said sorry ma'am your advisor is already gone for the day. Wow! How professional is this they haven't done anything on my Tahoe since I dropped it off and the sad part I purchased my Tahoe from them. To me they feel like since I'm  a minority I don't matter, I guess the color of your skin speaks volume when it comes to this Dealership. I would never recommend or purchase any product from this dealership again.  The name needs to change from Friendly because there is nothing Friendly about them only when they're trying to sell you a car.  I will be reaching out to the news cast and voicing my opinion and expose these people for tge bad customer service and fraud.","They kept our vehicle for more than 3 months, with very little communication. Every time we did hear back about our step van, it was a different problem than before. I believe that their technician did not know what they were doing, and caused more harm than they fixed. A few months later and I am having trouble with my vehicle again, and since I do not trust this shop I dig into the problem myself only to find: my wiring harness resting on the exhaust manifold, ground bolts not tightened down, brackets laying off to the side, and wires strewn about outside of the protective conduit. If you want good honest work done by a ""certified"" shop, then do not bring it to Friendly Fleet.",,,1,1,Agentic AI Systems (Autonomous Follow-up),silverthreadlabs.com/services/agentic-ai,followup_dropped;frontline_communication,,ok,,47,4.3,4,10,https://friendlyfleet.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbmain,https://www.google.com/maps/place/Friendly+Chevrolet+Fleet+Service/data=!4m7!3m6!1s0x864e9dba10230047:0xcb9664cd0a12a290!8m2!3d32.8578049!4d-96.8632635!16s%2Fg%2F1tzgk12v!19sChIJRwAjELqdToYRkKISCs1klss?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,16.78,dallas,Car Rental Dallas,,,,,https://carrentaldallas.net,"2808 Laclede St, Dallas, TX 75204, United States",https://www.google.com/maps/place/Car+Rental+Dallas/data=!4m7!3m6!1s0x864e992dbc834eed:0xa0ba256a5a78bd86!8m2!3d32.8005232!4d-96.8023799!16s%2Fg%2F11f63xlsdd!19sChIJ7U6DvC2ZToYRhr14WmoluqA,,,,,,,,,,,,,,billing_or_intake_errors,1,"Angie Rivas' service was excellent. There was a duplicate charge on my reservation, and she promptly cancelled the incorrect one. A great professional. She was very concerned about resolving the problem.","When I purchased the service through this website, it stated that there would be no additional charges at the pickup location, only the deposit, which was clearly stated from the beginning, as were all the insurance policies. However, upon …",,,,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors,,no_email_found,,182,4.9,82,90,https://carrentaldallas.net/,https://www.google.com/maps/place/Car+Rental+Dallas/data=!4m7!3m6!1s0x864e992dbc834eed:0xa0ba256a5a78bd86!8m2!3d32.8005232!4d-96.8023799!16s%2Fg%2F11f63xlsdd!19sChIJ7U6DvC2ZToYRhr14WmoluqA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,16.56,dallas,Allstate Transmission of Dallas,,,,+1 214-388-2194,https://www.allstatetransmissiondallas.com,"2522 S Buckner Blvd, Dallas, TX 75227, United States",https://www.google.com/maps/place/Allstate+Transmission+of+Dallas/data=!4m7!3m6!1s0x864ea37260285677:0xa4025c410fd38ce3!8m2!3d32.7557894!4d-96.6824674!16s%2Fg%2F1td_y_xk!19sChIJd1YoYHKjToYR44zTD0FcAqQ,https://www.facebook.com/Allstate-Transmission-of-Dallas-130651234272085/,,,,,,Roger Young,Owner (Principal),,,Stephanie Streets;Marvin Randolph;Robert Mills;Candy P.;Nastassja Jackson;Alex Trevino;Edward Fields;LIL RED- CHEYENNE;Chad Eberly;Joe Cardiel;Robert Wilson;Roderick Washington;Dru G;Roger Young;Tim Young,Roger Young,,billing_or_intake_errors,2,Took my car there to get motor fixed they charged me 2000 for a 300 motor that messed up in one month Matt is a conman I wouldn’t let him fix my sons PlayStation,"This place sucks never had such bad experience with mechanic shop don’t ever take your vehicle here, they will install parts that you don’t need like a racing clutch on a old vehicle (not needed) took truck to another shop and the guys laughed at the work they did for $1500 way outrageous for just simple clutch replace and they broke cold air intake housing and Matt the service tech will not man up to it truck was intact when I took it up thr and the old man sitting in chair front desk cussed at me over the phone no kind of manners what’s so ever but then look at the place so PLEASE THINK ABOUT IT BEFORE TOU TAKE YOUR VEHICLE UP TO THIS SHOP!!!!! Just gave me run around on air intake that he did not want to pay $500 for when he broke it truck was making a REALLY bad rattling noise when it came out they said it came in like that with rattling noise nothing to do with skipping clutch lol!!!",,,1,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,no_email_found,,45,4.5,5,29,https://www.allstatetransmissiondallas.com/,https://www.google.com/maps/place/Allstate+Transmission+of+Dallas/data=!4m7!3m6!1s0x864ea37260285677:0xa4025c410fd38ce3!8m2!3d32.7557894!4d-96.6824674!16s%2Fg%2F1td_y_xk!19sChIJd1YoYHKjToYR44zTD0FcAqQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,1,FALSE,FALSE,
C,16.36,dallas,A-1 Rylie Auto Parts,a1rylieauto1@yahoo.com,a1rylieauto1@yahoo.com;darrela1rylie@gmail.com;kevina1rylie@gmail.com;moe@a1rylieautoparts.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 972-286-0000,http://www.a1rylieautoparts.com,"1115 Ellenwood St, Dallas, TX 75217, United States",https://www.google.com/maps/place/A-1+Rylie+Auto+Parts/data=!4m7!3m6!1s0x864ebb130d043ce9:0x3d0d0342f063bbd3!8m2!3d32.6930716!4d-96.6400678!16s%2Fg%2F1w4vkbml!19sChIJ6TwEDRO7ToYR07tj8EIDDT0,https://www.facebook.com/A1rylieautoparts,,,,,,Moe Massoudi,Owner,,,Moe Massoudi;Shawn Massoudi,Moe Massoudi,,billing_or_intake_errors,1,I bought an over 500 dollar used part and it was not working correctly when I brought it to my mechanic so I had to order a whole other part. I’m trying to return my part and get my money back. They told me store credit when on the back of …,,,,,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors,,ok,,611,4.4,76,492,http://www.a1rylieautoparts.com/,https://www.google.com/maps/place/A-1+Rylie+Auto+Parts/data=!4m7!3m6!1s0x864ebb130d043ce9:0x3d0d0342f063bbd3!8m2!3d32.6930716!4d-96.6400678!16s%2Fg%2F1w4vkbml!19sChIJ6TwEDRO7ToYR07tj8EIDDT0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,16.26,dallas,A to Z Customs,Salihsilo6@gmail.com,Salihsilo6@gmail.com,gosom_scraper,+1 214-372-0888,,"1909 Ann Arbor Ave, Dallas, TX 75216, United States",https://www.google.com/maps/place/A+to+Z+Customs/data=!4m7!3m6!1s0x864e9775c4cb9e81:0x7232c6ab054dd970!8m2!3d32.6972913!4d-96.7940349!16s%2Fg%2F11bw61plg5!19sChIJgZ7LxHWXToYRcNlNBavGMnI,,,,,,,,,,,,,,frontline_communication,1,"I went to get wheels repaired got a good word from them. Supposedly hood welders.
I tried to give them a shot.

Told them repeatedly not to lay wheels on top of each other.

Instead they dropped my wheel on the face( chrome lips.) and I asked him if this was the final product he said yes. I asked him to grind it down and he walked off to take a phone call never came back.

Never again, highly don’t recommend with quality wheels.",Damn night  cashier sucks always sleep with the door lock wth,,,1,1,Voice AI + Agentic CRM Outreach,silverthreadlabs.com/services/voice-agents,frontline_communication,,,,166,4.5,13,98,,https://www.google.com/maps/place/A+to+Z+Customs/data=!4m7!3m6!1s0x864e9775c4cb9e81:0x7232c6ab054dd970!8m2!3d32.6972913!4d-96.7940349!16s%2Fg%2F11bw61plg5!19sChIJgZ7LxHWXToYRcNlNBavGMnI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,16.14,dallas,Park Place BodyWerks,,,,+1 214-443-8250,https://www.parkplacebodywerks.com/body-shop/dallas-collision-center.htm,"6120 Peeler St, Dallas, TX 75235, United States",https://www.google.com/maps/place/Park+Place+BodyWerks/data=!4m7!3m6!1s0x864e9e9ea5008d1b:0xf7596bda2fd822ca!8m2!3d32.8300894!4d-96.831298!16s%2Fg%2F1td2brfz!19sChIJG40ApZ6eToYRyiLYL9prWfc,,,,,,,Brandon Gillespy,Body Shop Manager,https://www.linkedin.com/in/brandon-gillespy-78172a66/,,Brandon Gillespy;Eric McKenzie,Brandon Gillespy,https://www.linkedin.com/in/brandon-gillespy-78172a66/,frontline_communication,1,"The body work done on my car was satisfactory, not great,  but the communications and updates were lacking. I was told that I would receive regular updates via text by my advisor, Andrew. After a week of no communications I called to ensure they had my correct contact information. After my call, I received a text update that I called for status. Over the 30 days, I reached out a total of 3 times to request an update. The last update, I was told by Andrew that my car would be ready for pickup the next day, unless I heard otherwise from him. I didn't hear otherwise, and I knew they closed at 6pm, so I showed up at 5pm the next day as promised. Andrew meets me in the lobby and said they can't release the car to me on the day it was promised.  I was furious at this point.  So I get in my rental car that was overdue to be returned and drove home. The minute I get home, a peer of Andrew's calls to say that I can come pick up my car.","My appointment was scheduled for 3:00 PM, and I arrived early at 2:55. Despite that, I waited about 20 minutes before meeting with the advisor I was assigned to. There was no acknowledgment of the delay and no apology.

When I mentioned the wait, the response was simply that no one had informed him. The tone of the interaction felt dismissive rather than service-oriented.

Additionally, while I was carrying two child car seats, he walked ahead of me and made only a minimal effort to hold the door. It may seem like a small detail, but it reflects the overall lack of attentiveness during the visit.

For a dealership that promotes a premium customer experience, I expected significantly better communication, professionalism, and basic courtesy. Unfortunately, this visit did not meet that standard.",,,3,2,Voice AI + Agentic CRM Outreach,silverthreadlabs.com/services/voice-agents,frontline_communication,,no_email_found,,953,4.6,4,10,https://www.parkplacebodywerks.com/body-shop/dallas-collision-center.htm?,https://www.google.com/maps/place/Park+Place+BodyWerks/data=!4m7!3m6!1s0x864e9e9ea5008d1b:0xf7596bda2fd822ca!8m2!3d32.8300894!4d-96.831298!16s%2Fg%2F1td2brfz!19sChIJG40ApZ6eToYRyiLYL9prWfc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
